Posisi X;Posisi Y;Type Minutiae;Nama Class
18;113;0;Radial loop
26;113;0;Radial loop
42;147;0;Radial loop
42;150;0;Radial loop
43;106;0;Radial loop
43;109;0;Radial loop
44;96;0;Radial loop
44;98;0;Radial loop
44;102;0;Radial loop
44;104;0;Radial loop
44;128;0;Radial loop
44;133;0;Radial loop
55;63;0;Radial loop
56;172;0;Radial loop
57;61;0;Radial loop
62;173;0;Radial loop
68;172;0;Radial loop
93;177;1;Radial loop
94;177;1;Radial loop
94;178;1;Radial loop
95;178;1;Radial loop
128;185;1;Radial loop
129;185;1;Radial loop
129;186;1;Radial loop
130;186;1;Radial loop
148;188;1;Radial loop
149;188;1;Radial loop
149;189;1;Radial loop
150;189;1;Radial loop
151;189;1;Radial loop
151;190;1;Radial loop
152;190;1;Radial loop
156;191;0;Radial loop
168;187;0;Radial loop
180;187;0;Radial loop
186;128;0;Radial loop
186;129;0;Radial loop
186;137;0;Radial loop
186;139;0;Radial loop
186;144;0;Radial loop
186;145;0;Radial loop
192;129;0;Radial loop
192;150;1;Radial loop
192;151;1;Radial loop
192;153;0;Radial loop
193;119;0;Radial loop
193;126;0;Radial loop
193;149;1;Radial loop
193;150;1;Radial loop
194;115;0;Radial loop
194;116;0;Radial loop
194;167;0;Radial loop
194;171;0;Radial loop
194;182;0;Radial loop
194;183;0;Radial loop
200;143;0;Radial loop
200;148;0;Radial loop
201;139;0;Radial loop
202;124;0;Radial loop
203;66;0;Radial loop
203;67;0;Radial loop
208;54;0;Radial loop
208;58;0;Radial loop
211;87;0;Radial loop
211;89;0;Radial loop
213;77;0;Radial loop
213;78;0;Radial loop
