Posisi X;Posisi Y;Type Minutiae;Nama Class
18;94;0;Tented arch
18;95;0;Tented arch
19;97;0;Tented arch
19;132;0;Tented arch
20;133;0;Tented arch
21;105;0;Tented arch
21;135;0;Tented arch
21;142;0;Tented arch
21;148;0;Tented arch
22;80;0;Tented arch
22;85;0;Tented arch
23;87;0;Tented arch
23;91;0;Tented arch
23;150;1;Tented arch
23;151;1;Tented arch
24;93;0;Tented arch
24;95;0;Tented arch
24;151;1;Tented arch
24;152;1;Tented arch
25;64;0;Tented arch
25;65;0;Tented arch
25;97;0;Tented arch
25;98;0;Tented arch
25;113;0;Tented arch
25;139;0;Tented arch
25;152;1;Tented arch
25;153;1;Tented arch
25;158;0;Tented arch
26;100;0;Tented arch
26;125;0;Tented arch
26;153;1;Tented arch
26;154;1;Tented arch
27;104;0;Tented arch
27;126;0;Tented arch
27;147;1;Tented arch
27;154;1;Tented arch
28;106;0;Tented arch
28;118;1;Tented arch
28;119;1;Tented arch
28;128;0;Tented arch
28;147;1;Tented arch
28;148;1;Tented arch
28;155;0;Tented arch
28;163;0;Tented arch
29;89;0;Tented arch
29;90;0;Tented arch
29;108;0;Tented arch
29;119;1;Tented arch
29;120;1;Tented arch
29;148;1;Tented arch
29;149;1;Tented arch
30;93;0;Tented arch
30;94;0;Tented arch
30;130;0;Tented arch
30;137;0;Tented arch
30;149;1;Tented arch
30;150;1;Tented arch
31;96;0;Tented arch
31;98;0;Tented arch
31;150;1;Tented arch
31;151;1;Tented arch
32;100;0;Tented arch
32;101;0;Tented arch
32;114;0;Tented arch
32;151;1;Tented arch
33;47;0;Tented arch
33;115;0;Tented arch
33;125;0;Tented arch
34;86;0;Tented arch
34;87;0;Tented arch
34;105;0;Tented arch
34;117;0;Tented arch
34;153;1;Tented arch
35;46;1;Tented arch
35;147;0;Tented arch
35;153;1;Tented arch
35;154;1;Tented arch
36;45;1;Tented arch
36;46;1;Tented arch
36;154;1;Tented arch
36;155;1;Tented arch
36;166;0;Tented arch
37;45;1;Tented arch
37;140;1;Tented arch
37;141;1;Tented arch
37;155;1;Tented arch
37;156;1;Tented arch
38;44;1;Tented arch
38;45;1;Tented arch
38;63;0;Tented arch
38;113;0;Tented arch
38;141;1;Tented arch
38;142;1;Tented arch
38;156;1;Tented arch
38;157;1;Tented arch
38;168;0;Tented arch
39;44;1;Tented arch
39;51;0;Tented arch
39;63;0;Tented arch
39;115;0;Tented arch
39;142;1;Tented arch
39;150;1;Tented arch
39;157;1;Tented arch
39;158;1;Tented arch
40;43;1;Tented arch
40;44;1;Tented arch
40;91;0;Tented arch
40;150;1;Tented arch
40;151;1;Tented arch
40;158;1;Tented arch
40;163;0;Tented arch
41;43;1;Tented arch
41;94;0;Tented arch
41;117;0;Tented arch
41;151;1;Tented arch
41;152;1;Tented arch
41;159;0;Tented arch
42;43;0;Tented arch
42;96;0;Tented arch
42;97;0;Tented arch
42;137;0;Tented arch
42;145;1;Tented arch
42;152;1;Tented arch
42;153;1;Tented arch
43;99;0;Tented arch
43;100;0;Tented arch
43;120;0;Tented arch
43;145;1;Tented arch
43;146;1;Tented arch
43;153;1;Tented arch
43;154;1;Tented arch
43;160;0;Tented arch
44;102;0;Tented arch
44;103;0;Tented arch
44;113;0;Tented arch
44;130;1;Tented arch
44;131;1;Tented arch
44;146;1;Tented arch
44;147;1;Tented arch
44;154;1;Tented arch
45;50;0;Tented arch
45;105;0;Tented arch
45;122;0;Tented arch
45;131;1;Tented arch
45;132;1;Tented arch
45;147;1;Tented arch
45;168;1;Tented arch
46;57;0;Tented arch
46;124;0;Tented arch
46;132;1;Tented arch
46;133;1;Tented arch
46;168;1;Tented arch
46;169;1;Tented arch
47;57;0;Tented arch
47;108;0;Tented arch
47;117;0;Tented arch
47;142;1;Tented arch
47;149;1;Tented arch
47;169;1;Tented arch
48;142;1;Tented arch
48;143;1;Tented arch
48;149;1;Tented arch
48;150;1;Tented arch
48;170;0;Tented arch
49;100;0;Tented arch
49;101;0;Tented arch
49;143;1;Tented arch
49;150;1;Tented arch
49;151;1;Tented arch
50;151;1;Tented arch
50;152;1;Tented arch
50;159;1;Tented arch
51;138;1;Tented arch
51;145;1;Tented arch
51;152;1;Tented arch
51;153;1;Tented arch
51;159;1;Tented arch
51;160;1;Tented arch
51;167;0;Tented arch
52;138;1;Tented arch
52;139;1;Tented arch
52;145;1;Tented arch
52;146;1;Tented arch
52;153;1;Tented arch
52;154;1;Tented arch
52;160;1;Tented arch
52;161;1;Tented arch
53;76;0;Tented arch
53;78;0;Tented arch
53;95;0;Tented arch
53;96;0;Tented arch
53;139;1;Tented arch
53;146;1;Tented arch
53;147;1;Tented arch
53;154;1;Tented arch
53;155;1;Tented arch
53;161;1;Tented arch
53;162;1;Tented arch
54;147;1;Tented arch
54;155;1;Tented arch
54;162;1;Tented arch
54;163;1;Tented arch
55;45;0;Tented arch
55;112;0;Tented arch
55;156;1;Tented arch
55;163;1;Tented arch
55;164;1;Tented arch
56;113;0;Tented arch
56;156;1;Tented arch
56;157;1;Tented arch
56;164;1;Tented arch
56;165;1;Tented arch
57;115;0;Tented arch
57;143;1;Tented arch
57;157;1;Tented arch
57;165;1;Tented arch
57;166;1;Tented arch
58;129;0;Tented arch
58;143;1;Tented arch
58;144;1;Tented arch
58;151;1;Tented arch
58;166;1;Tented arch
58;167;1;Tented arch
59;144;1;Tented arch
59;151;1;Tented arch
59;152;1;Tented arch
60;118;0;Tented arch
60;139;0;Tented arch
60;145;1;Tented arch
60;152;1;Tented arch
61;43;0;Tented arch
61;145;1;Tented arch
61;146;1;Tented arch
61;170;0;Tented arch
62;146;1;Tented arch
62;147;1;Tented arch
62;154;1;Tented arch
63;122;0;Tented arch
63;147;1;Tented arch
63;148;1;Tented arch
63;154;1;Tented arch
63;155;1;Tented arch
64;148;1;Tented arch
64;155;1;Tented arch
64;156;1;Tented arch
64;165;0;Tented arch
65;148;1;Tented arch
65;149;1;Tented arch
65;156;1;Tented arch
65;157;1;Tented arch
66;125;1;Tented arch
66;126;1;Tented arch
66;137;1;Tented arch
66;149;1;Tented arch
66;150;1;Tented arch
66;157;1;Tented arch
67;28;0;Tented arch
67;37;0;Tented arch
67;107;0;Tented arch
67;126;1;Tented arch
67;127;1;Tented arch
67;137;1;Tented arch
67;138;1;Tented arch
67;150;1;Tented arch
67;158;1;Tented arch
68;37;0;Tented arch
68;54;0;Tented arch
68;70;0;Tented arch
68;71;0;Tented arch
68;108;0;Tented arch
68;127;1;Tented arch
68;128;1;Tented arch
68;138;1;Tented arch
68;139;1;Tented arch
68;151;1;Tented arch
68;158;1;Tented arch
68;159;1;Tented arch
69;128;1;Tented arch
69;139;1;Tented arch
69;140;1;Tented arch
69;151;1;Tented arch
69;152;1;Tented arch
69;159;1;Tented arch
69;160;1;Tented arch
70;129;0;Tented arch
70;140;1;Tented arch
70;152;1;Tented arch
70;153;1;Tented arch
70;160;1;Tented arch
71;140;1;Tented arch
71;141;1;Tented arch
71;153;1;Tented arch
71;154;1;Tented arch
71;161;1;Tented arch
72;25;1;Tented arch
72;123;0;Tented arch
72;141;1;Tented arch
72;142;1;Tented arch
72;154;1;Tented arch
72;161;1;Tented arch
72;162;1;Tented arch
73;24;1;Tented arch
73;25;1;Tented arch
73;51;0;Tented arch
73;92;0;Tented arch
73;101;0;Tented arch
73;142;1;Tented arch
73;143;1;Tented arch
73;154;1;Tented arch
73;155;1;Tented arch
73;162;1;Tented arch
73;167;0;Tented arch
74;24;1;Tented arch
74;65;0;Tented arch
74;66;0;Tented arch
74;94;0;Tented arch
74;143;1;Tented arch
74;144;1;Tented arch
74;155;1;Tented arch
74;156;1;Tented arch
74;162;1;Tented arch
74;163;1;Tented arch
75;63;0;Tented arch
75;96;0;Tented arch
75;144;1;Tented arch
75;156;1;Tented arch
75;157;1;Tented arch
75;163;1;Tented arch
75;169;1;Tented arch
76;22;0;Tented arch
76;60;1;Tented arch
76;97;0;Tented arch
76;127;1;Tented arch
76;133;0;Tented arch
76;145;0;Tented arch
76;157;1;Tented arch
76;169;1;Tented arch
76;170;1;Tented arch
77;59;1;Tented arch
77;106;0;Tented arch
77;127;1;Tented arch
77;128;1;Tented arch
77;158;0;Tented arch
77;164;0;Tented arch
77;170;1;Tented arch
78;128;1;Tented arch
78;129;1;Tented arch
79;58;0;Tented arch
79;76;0;Tented arch
79;77;0;Tented arch
79;129;1;Tented arch
79;172;0;Tented arch
80;71;0;Tented arch
80;74;0;Tented arch
80;115;0;Tented arch
80;130;1;Tented arch
80;147;0;Tented arch
81;68;0;Tented arch
81;69;0;Tented arch
81;130;1;Tented arch
81;131;1;Tented arch
81;137;0;Tented arch
81;142;0;Tented arch
81;148;1;Tented arch
81;160;0;Tented arch
82;66;0;Tented arch
82;91;0;Tented arch
82;116;0;Tented arch
82;131;1;Tented arch
82;148;1;Tented arch
82;149;1;Tented arch
83;132;1;Tented arch
83;149;1;Tented arch
83;150;1;Tented arch
83;162;1;Tented arch
84;101;0;Tented arch
84;111;0;Tented arch
84;132;1;Tented arch
84;133;1;Tented arch
84;138;0;Tented arch
84;150;1;Tented arch
84;162;1;Tented arch
84;163;1;Tented arch
85;50;0;Tented arch
85;77;0;Tented arch
85;79;0;Tented arch
85;102;0;Tented arch
85;112;1;Tented arch
85;133;1;Tented arch
85;151;1;Tented arch
85;163;1;Tented arch
85;164;1;Tented arch
86;49;1;Tented arch
86;112;1;Tented arch
86;113;1;Tented arch
86;139;1;Tented arch
86;145;1;Tented arch
86;151;1;Tented arch
86;152;1;Tented arch
86;164;1;Tented arch
86;165;1;Tented arch
87;48;1;Tented arch
87;49;1;Tented arch
87;57;1;Tented arch
87;58;1;Tented arch
87;69;0;Tented arch
87;89;0;Tented arch
87;103;0;Tented arch
87;113;1;Tented arch
87;134;0;Tented arch
87;139;1;Tented arch
87;140;1;Tented arch
87;145;1;Tented arch
87;146;1;Tented arch
87;152;1;Tented arch
87;158;0;Tented arch
87;165;1;Tented arch
88;48;1;Tented arch
88;56;1;Tented arch
88;57;1;Tented arch
88;113;1;Tented arch
88;114;1;Tented arch
88;140;1;Tented arch
88;146;1;Tented arch
88;153;0;Tented arch
88;159;1;Tented arch
88;166;0;Tented arch
89;48;0;Tented arch
89;91;0;Tented arch
89;114;1;Tented arch
89;140;1;Tented arch
89;141;1;Tented arch
89;147;1;Tented arch
89;159;1;Tented arch
89;160;1;Tented arch
90;93;0;Tented arch
90;114;1;Tented arch
90;115;1;Tented arch
90;120;0;Tented arch
90;141;1;Tented arch
90;147;1;Tented arch
90;148;1;Tented arch
90;160;1;Tented arch
91;46;0;Tented arch
91;73;0;Tented arch
91;75;0;Tented arch
91;115;1;Tented arch
91;141;1;Tented arch
91;142;1;Tented arch
91;148;1;Tented arch
91;172;0;Tented arch
92;52;0;Tented arch
92;87;0;Tented arch
92;115;1;Tented arch
92;116;1;Tented arch
92;132;0;Tented arch
92;142;1;Tented arch
92;143;1;Tented arch
92;148;1;Tented arch
92;149;1;Tented arch
92;162;1;Tented arch
93;116;1;Tented arch
93;143;1;Tented arch
93;149;1;Tented arch
93;150;1;Tented arch
93;162;1;Tented arch
93;163;1;Tented arch
93;173;0;Tented arch
94;26;0;Tented arch
94;67;0;Tented arch
94;110;1;Tented arch
94;122;1;Tented arch
94;134;0;Tented arch
94;143;1;Tented arch
94;144;1;Tented arch
