Posisi X;Posisi Y;Type Minutiae;Nama Class
19;104;0;Radial loop
20;93;0;Radial loop
24;109;0;Radial loop
30;94;0;Radial loop
30;103;0;Radial loop
30;108;0;Radial loop
49;131;0;Radial loop
49;133;0;Radial loop
51;117;0;Radial loop
51;122;0;Radial loop
52;112;0;Radial loop
52;115;0;Radial loop
53;106;0;Radial loop
53;107;0;Radial loop
58;130;0;Radial loop
60;135;0;Radial loop
66;103;0;Radial loop
66;104;0;Radial loop
72;156;0;Radial loop
74;145;0;Radial loop
75;92;0;Radial loop
75;158;1;Radial loop
76;158;1;Radial loop
76;159;1;Radial loop
77;159;1;Radial loop
77;160;1;Radial loop
78;160;1;Radial loop
79;90;0;Radial loop
79;161;0;Radial loop
80;151;0;Radial loop
83;81;0;Radial loop
84;81;0;Radial loop
85;152;0;Radial loop
86;153;0;Radial loop
86;164;0;Radial loop
90;60;0;Radial loop
93;60;0;Radial loop
94;153;0;Radial loop
97;167;1;Radial loop
98;155;0;Radial loop
98;167;1;Radial loop
98;168;1;Radial loop
99;168;1;Radial loop
100;168;0;Radial loop
106;150;0;Radial loop
107;151;0;Radial loop
108;86;0;Radial loop
110;86;0;Radial loop
114;171;0;Radial loop
116;172;0;Radial loop
118;84;0;Radial loop
121;84;0;Radial loop
124;125;0;Radial loop
124;128;0;Radial loop
130;96;0;Radial loop
131;128;0;Radial loop
131;129;0;Radial loop
132;125;0;Radial loop
132;126;0;Radial loop
133;96;0;Radial loop
138;97;0;Radial loop
139;97;0;Radial loop
140;115;0;Radial loop
141;101;0;Radial loop
141;114;0;Radial loop
142;79;0;Radial loop
147;79;0;Radial loop
149;99;0;Radial loop
149;118;0;Radial loop
150;117;0;Radial loop
152;107;0;Radial loop
154;102;0;Radial loop
156;64;0;Radial loop
156;111;0;Radial loop
157;111;0;Radial loop
158;64;0;Radial loop
158;106;0;Radial loop
160;101;0;Radial loop
160;110;0;Radial loop
161;110;0;Radial loop
163;94;0;Radial loop
163;109;0;Radial loop
164;104;0;Radial loop
164;109;0;Radial loop
164;186;0;Radial loop
165;186;0;Radial loop
166;116;0;Radial loop
167;92;0;Radial loop
171;114;0;Radial loop
172;100;0;Radial loop
174;93;0;Radial loop
175;92;0;Radial loop
175;153;0;Radial loop
176;152;0;Radial loop
177;91;0;Radial loop
179;89;0;Radial loop
184;141;0;Radial loop
184;142;0;Radial loop
185;137;0;Radial loop
185;139;0;Radial loop
186;153;0;Radial loop
187;188;0;Radial loop
188;151;0;Radial loop
192;186;0;Radial loop
197;168;0;Radial loop
197;169;0;Radial loop
201;150;0;Radial loop
201;151;0;Radial loop
208;132;0;Radial loop
208;134;0;Radial loop
209;117;0;Radial loop
209;118;0;Radial loop
210;127;0;Radial loop
210;128;0;Radial loop
210;182;0;Radial loop
216;110;0;Radial loop
216;111;0;Radial loop
216;184;0;Radial loop
