Posisi X;Posisi Y;Type Minutiae;Nama Class
19;30;0;Central pocket loop
19;52;0;Central pocket loop
19;63;0;Central pocket loop
19;180;0;Central pocket loop
20;30;1;Central pocket loop
20;36;0;Central pocket loop
20;78;0;Central pocket loop
20;150;0;Central pocket loop
20;189;0;Central pocket loop
21;29;1;Central pocket loop
21;30;1;Central pocket loop
21;36;1;Central pocket loop
21;51;0;Central pocket loop
21;76;1;Central pocket loop
21;77;1;Central pocket loop
21;117;0;Central pocket loop
21;139;0;Central pocket loop
21;150;1;Central pocket loop
22;29;1;Central pocket loop
22;35;1;Central pocket loop
22;36;1;Central pocket loop
22;75;1;Central pocket loop
22;76;1;Central pocket loop
22;149;1;Central pocket loop
22;150;1;Central pocket loop
23;35;1;Central pocket loop
23;74;1;Central pocket loop
23;75;1;Central pocket loop
23;149;1;Central pocket loop
24;35;0;Central pocket loop
24;73;1;Central pocket loop
24;180;0;Central pocket loop
25;59;1;Central pocket loop
25;72;1;Central pocket loop
25;83;0;Central pocket loop
25;148;0;Central pocket loop
26;58;1;Central pocket loop
26;59;1;Central pocket loop
27;57;1;Central pocket loop
27;58;1;Central pocket loop
27;70;0;Central pocket loop
27;139;0;Central pocket loop
28;57;1;Central pocket loop
28;118;0;Central pocket loop
29;56;1;Central pocket loop
29;69;0;Central pocket loop
29;79;1;Central pocket loop
29;80;1;Central pocket loop
29;138;0;Central pocket loop
30;55;1;Central pocket loop
30;56;1;Central pocket loop
30;68;0;Central pocket loop
30;78;1;Central pocket loop
30;79;1;Central pocket loop
31;55;1;Central pocket loop
32;76;1;Central pocket loop
33;54;0;Central pocket loop
33;61;0;Central pocket loop
33;75;1;Central pocket loop
33;76;1;Central pocket loop
34;60;0;Central pocket loop
34;75;1;Central pocket loop
35;66;0;Central pocket loop
35;123;0;Central pocket loop
37;33;0;Central pocket loop
37;65;1;Central pocket loop
37;183;0;Central pocket loop
38;56;0;Central pocket loop
38;64;1;Central pocket loop
38;65;1;Central pocket loop
38;74;1;Central pocket loop
39;32;1;Central pocket loop
39;64;1;Central pocket loop
39;73;1;Central pocket loop
39;74;1;Central pocket loop
40;30;1;Central pocket loop
40;31;1;Central pocket loop
40;73;1;Central pocket loop
41;30;1;Central pocket loop
41;138;0;Central pocket loop
42;62;1;Central pocket loop
43;61;1;Central pocket loop
