Posisi X;Posisi Y;Type Minutiae;Nama Class
23;107;0;Plain whorl
24;115;0;Plain whorl
25;109;0;Plain whorl
25;115;0;Plain whorl
42;73;0;Plain whorl
42;91;0;Plain whorl
43;81;1;Plain whorl
43;82;1;Plain whorl
43;97;1;Plain whorl
43;98;1;Plain whorl
44;82;1;Plain whorl
44;83;1;Plain whorl
44;98;1;Plain whorl
44;99;1;Plain whorl
45;84;0;Plain whorl
49;115;1;Plain whorl
49;116;1;Plain whorl
50;116;1;Plain whorl
50;117;1;Plain whorl
51;117;1;Plain whorl
51;118;1;Plain whorl
52;118;1;Plain whorl
53;76;1;Plain whorl
53;119;1;Plain whorl
53;120;1;Plain whorl
54;67;1;Plain whorl
54;68;1;Plain whorl
54;76;1;Plain whorl
54;77;1;Plain whorl
54;120;1;Plain whorl
54;121;1;Plain whorl
55;66;1;Plain whorl
55;67;1;Plain whorl
55;77;1;Plain whorl
55;92;0;Plain whorl
55;121;1;Plain whorl
55;122;1;Plain whorl
56;65;1;Plain whorl
56;66;1;Plain whorl
56;93;1;Plain whorl
56;94;1;Plain whorl
56;109;0;Plain whorl
56;122;1;Plain whorl
56;123;1;Plain whorl
57;65;1;Plain whorl
57;94;1;Plain whorl
57;95;1;Plain whorl
57;123;1;Plain whorl
58;79;1;Plain whorl
58;95;1;Plain whorl
58;96;1;Plain whorl
58;111;1;Plain whorl
58;112;1;Plain whorl
58;124;1;Plain whorl
58;125;1;Plain whorl
59;63;1;Plain whorl
59;79;1;Plain whorl
59;80;1;Plain whorl
59;96;1;Plain whorl
59;97;1;Plain whorl
59;112;1;Plain whorl
59;113;1;Plain whorl
59;125;1;Plain whorl
59;126;1;Plain whorl
60;51;0;Plain whorl
60;62;1;Plain whorl
60;80;1;Plain whorl
60;97;1;Plain whorl
60;98;1;Plain whorl
60;113;1;Plain whorl
60;114;1;Plain whorl
60;126;1;Plain whorl
60;127;1;Plain whorl
61;80;1;Plain whorl
61;99;0;Plain whorl
61;114;1;Plain whorl
61;115;1;Plain whorl
61;128;1;Plain whorl
61;129;1;Plain whorl
62;80;1;Plain whorl
62;81;1;Plain whorl
62;115;1;Plain whorl
62;129;1;Plain whorl
62;130;1;Plain whorl
63;49;1;Plain whorl
63;81;1;Plain whorl
63;130;1;Plain whorl
64;48;1;Plain whorl
64;49;1;Plain whorl
64;131;1;Plain whorl
65;48;1;Plain whorl
65;131;1;Plain whorl
65;132;1;Plain whorl
66;132;1;Plain whorl
66;133;1;Plain whorl
67;133;1;Plain whorl
68;67;0;Plain whorl
68;120;1;Plain whorl
68;121;1;Plain whorl
69;121;1;Plain whorl
69;122;1;Plain whorl
70;83;1;Plain whorl
70;93;0;Plain whorl
70;122;1;Plain whorl
70;123;1;Plain whorl
71;83;1;Plain whorl
71;84;1;Plain whorl
71;93;1;Plain whorl
72;84;1;Plain whorl
72;93;1;Plain whorl
72;94;1;Plain whorl
72;136;1;Plain whorl
73;94;1;Plain whorl
73;126;0;Plain whorl
73;136;1;Plain whorl
73;137;1;Plain whorl
74;137;1;Plain whorl
75;85;1;Plain whorl
76;70;1;Plain whorl
76;85;1;Plain whorl
76;86;1;Plain whorl
77;70;1;Plain whorl
77;71;1;Plain whorl
77;86;1;Plain whorl
78;62;1;Plain whorl
78;71;1;Plain whorl
78;86;1;Plain whorl
78;87;1;Plain whorl
78;98;1;Plain whorl
78;99;1;Plain whorl
79;62;1;Plain whorl
79;63;1;Plain whorl
79;71;1;Plain whorl
79;72;1;Plain whorl
79;87;1;Plain whorl
79;99;1;Plain whorl
79;100;1;Plain whorl
79;101;0;Plain whorl
80;32;0;Plain whorl
80;44;0;Plain whorl
80;55;0;Plain whorl
80;63;1;Plain whorl
80;72;1;Plain whorl
81;63;1;Plain whorl
81;64;1;Plain whorl
81;72;1;Plain whorl
81;73;1;Plain whorl
82;64;1;Plain whorl
82;73;1;Plain whorl
83;89;1;Plain whorl
84;89;1;Plain whorl
84;90;1;Plain whorl
85;67;1;Plain whorl
85;75;1;Plain whorl
85;90;1;Plain whorl
86;67;1;Plain whorl
86;68;1;Plain whorl
86;75;1;Plain whorl
86;76;1;Plain whorl
86;91;1;Plain whorl
86;134;0;Plain whorl
87;55;1;Plain whorl
87;68;1;Plain whorl
87;76;1;Plain whorl
87;91;1;Plain whorl
87;92;1;Plain whorl
87;111;0;Plain whorl
88;45;0;Plain whorl
88;55;1;Plain whorl
88;56;1;Plain whorl
88;92;1;Plain whorl
88;93;1;Plain whorl
88;94;1;Plain whorl
88;115;1;Plain whorl
88;116;1;Plain whorl
88;134;0;Plain whorl
89;54;1;Plain whorl
89;55;1;Plain whorl
89;57;1;Plain whorl
89;69;0;Plain whorl
89;77;1;Plain whorl
89;93;1;Plain whorl
89;116;1;Plain whorl
89;117;1;Plain whorl
89;118;1;Plain whorl
90;54;1;Plain whorl
90;58;1;Plain whorl
90;77;1;Plain whorl
90;78;1;Plain whorl
90;79;1;Plain whorl
90;101;1;Plain whorl
90;102;1;Plain whorl
90;118;1;Plain whorl
90;119;1;Plain whorl
91;78;1;Plain whorl
91;82;0;Plain whorl
91;102;1;Plain whorl
91;103;1;Plain whorl
91;120;1;Plain whorl
91;121;1;Plain whorl
91;122;1;Plain whorl
92;103;1;Plain whorl
92;104;1;Plain whorl
92;121;1;Plain whorl
92;124;1;Plain whorl
93;104;1;Plain whorl
93;105;1;Plain whorl
93;125;1;Plain whorl
94;93;1;Plain whorl
94;105;1;Plain whorl
95;60;1;Plain whorl
95;93;1;Plain whorl
95;94;1;Plain whorl
96;60;1;Plain whorl
96;61;1;Plain whorl
96;94;1;Plain whorl
96;95;1;Plain whorl
97;59;1;Plain whorl
97;60;1;Plain whorl
97;95;1;Plain whorl
97;126;1;Plain whorl
98;59;1;Plain whorl
98;95;1;Plain whorl
98;96;1;Plain whorl
98;125;1;Plain whorl
98;126;1;Plain whorl
99;96;1;Plain whorl
99;97;1;Plain whorl
99;126;1;Plain whorl
100;97;1;Plain whorl
100;98;1;Plain whorl
101;59;1;Plain whorl
101;81;1;Plain whorl
101;88;0;Plain whorl
101;98;1;Plain whorl
102;54;1;Plain whorl
102;58;1;Plain whorl
102;59;1;Plain whorl
102;64;1;Plain whorl
102;81;1;Plain whorl
102;82;1;Plain whorl
102;89;1;Plain whorl
102;98;1;Plain whorl
102;99;1;Plain whorl
102;112;1;Plain whorl
103;53;1;Plain whorl
103;54;1;Plain whorl
103;55;1;Plain whorl
103;56;1;Plain whorl
103;57;1;Plain whorl
103;58;1;Plain whorl
103;64;1;Plain whorl
103;65;1;Plain whorl
103;82;1;Plain whorl
103;89;1;Plain whorl
103;90;1;Plain whorl
103;99;1;Plain whorl
103;100;1;Plain whorl
103;112;1;Plain whorl
103;113;1;Plain whorl
104;53;1;Plain whorl
104;57;1;Plain whorl
104;65;1;Plain whorl
104;90;1;Plain whorl
104;100;1;Plain whorl
104;101;1;Plain whorl
104;113;1;Plain whorl
104;127;1;Plain whorl
105;91;1;Plain whorl
105;101;1;Plain whorl
105;127;1;Plain whorl
105;128;1;Plain whorl
106;65;0;Plain whorl
106;91;1;Plain whorl
106;92;1;Plain whorl
106;102;1;Plain whorl
106;128;1;Plain whorl
107;34;1;Plain whorl
107;92;1;Plain whorl
107;102;1;Plain whorl
107;103;1;Plain whorl
107;146;1;Plain whorl
108;33;1;Plain whorl
108;34;1;Plain whorl
108;92;1;Plain whorl
108;93;1;Plain whorl
108;103;1;Plain whorl
108;146;1;Plain whorl
108;147;1;Plain whorl
109;33;1;Plain whorl
109;50;1;Plain whorl
109;51;1;Plain whorl
109;84;1;Plain whorl
109;93;1;Plain whorl
109;147;1;Plain whorl
110;36;0;Plain whorl
110;49;1;Plain whorl
110;50;1;Plain whorl
110;84;1;Plain whorl
110;85;1;Plain whorl
111;50;1;Plain whorl
111;85;1;Plain whorl
111;129;0;Plain whorl
112;148;1;Plain whorl
113;148;1;Plain whorl
113;149;1;Plain whorl
114;73;0;Plain whorl
114;96;1;Plain whorl
114;149;1;Plain whorl
115;60;1;Plain whorl
115;96;1;Plain whorl
115;97;1;Plain whorl
115;149;1;Plain whorl
115;150;1;Plain whorl
116;60;1;Plain whorl
116;61;1;Plain whorl
116;74;0;Plain whorl
116;97;1;Plain whorl
116;143;0;Plain whorl
116;150;1;Plain whorl
117;61;1;Plain whorl
117;134;0;Plain whorl
117;143;1;Plain whorl
118;61;1;Plain whorl
118;116;1;Plain whorl
118;143;1;Plain whorl
118;144;1;Plain whorl
119;32;1;Plain whorl
119;45;0;Plain whorl
119;61;1;Plain whorl
119;62;1;Plain whorl
119;99;1;Plain whorl
119;116;1;Plain whorl
119;117;1;Plain whorl
119;144;1;Plain whorl
120;32;1;Plain whorl
120;33;1;Plain whorl
120;62;1;Plain whorl
120;99;1;Plain whorl
120;100;1;Plain whorl
120;109;1;Plain whorl
120;117;1;Plain whorl
120;118;1;Plain whorl
120;144;0;Plain whorl
121;33;1;Plain whorl
121;92;1;Plain whorl
121;100;1;Plain whorl
121;109;1;Plain whorl
121;110;1;Plain whorl
121;118;1;Plain whorl
122;64;1;Plain whorl
122;79;0;Plain whorl
122;92;1;Plain whorl
122;93;1;Plain whorl
122;100;1;Plain whorl
122;101;1;Plain whorl
122;110;1;Plain whorl
122;136;0;Plain whorl
123;65;1;Plain whorl
123;93;1;Plain whorl
123;101;1;Plain whorl
123;110;1;Plain whorl
123;111;1;Plain whorl
124;47;1;Plain whorl
124;66;1;Plain whorl
124;80;0;Plain whorl
124;103;0;Plain whorl
124;111;1;Plain whorl
125;47;1;Plain whorl
125;48;1;Plain whorl
125;54;0;Plain whorl
125;66;1;Plain whorl
125;67;1;Plain whorl
126;35;1;Plain whorl
126;36;1;Plain whorl
126;48;1;Plain whorl
126;67;1;Plain whorl
126;130;0;Plain whorl
127;35;1;Plain whorl
127;68;1;Plain whorl
128;68;1;Plain whorl
128;69;1;Plain whorl
128;105;0;Plain whorl
128;113;0;Plain whorl
129;69;1;Plain whorl
129;96;1;Plain whorl
130;69;1;Plain whorl
130;70;1;Plain whorl
130;96;1;Plain whorl
130;97;1;Plain whorl
131;70;1;Plain whorl
131;97;1;Plain whorl
133;41;0;Plain whorl
133;52;1;Plain whorl
134;52;1;Plain whorl
134;53;1;Plain whorl
134;72;1;Plain whorl
134;139;0;Plain whorl
135;53;1;Plain whorl
135;62;0;Plain whorl
135;72;1;Plain whorl
135;73;1;Plain whorl
136;36;1;Plain whorl
136;73;1;Plain whorl
137;36;1;Plain whorl
137;37;1;Plain whorl
137;73;1;Plain whorl
137;74;1;Plain whorl
137;109;1;Plain whorl
138;37;1;Plain whorl
138;74;1;Plain whorl
138;75;1;Plain whorl
138;108;1;Plain whorl
138;109;1;Plain whorl
138;110;1;Plain whorl
138;132;0;Plain whorl
139;37;1;Plain whorl
139;38;1;Plain whorl
139;75;1;Plain whorl
139;108;1;Plain whorl
139;111;1;Plain whorl
139;121;0;Plain whorl
140;38;1;Plain whorl
140;56;1;Plain whorl
140;85;0;Plain whorl
140;101;1;Plain whorl
140;112;1;Plain whorl
141;56;1;Plain whorl
141;57;1;Plain whorl
141;86;0;Plain whorl
141;101;1;Plain whorl
141;102;1;Plain whorl
142;57;1;Plain whorl
142;102;1;Plain whorl
142;103;1;Plain whorl
142;113;1;Plain whorl
142;139;0;Plain whorl
143;103;1;Plain whorl
143;104;1;Plain whorl
