Posisi X;Posisi Y;Type Minutiae;Nama Class
18;92;0;Radial loop
18;113;0;Radial loop
19;121;0;Radial loop
20;92;0;Radial loop
20;114;1;Radial loop
21;114;1;Radial loop
21;115;1;Radial loop
22;74;0;Radial loop
22;115;1;Radial loop
24;117;1;Radial loop
25;70;1;Radial loop
25;118;1;Radial loop
26;67;1;Radial loop
26;68;1;Radial loop
26;69;1;Radial loop
26;70;1;Radial loop
26;80;0;Radial loop
26;122;1;Radial loop
27;66;1;Radial loop
27;67;1;Radial loop
27;70;1;Radial loop
27;112;0;Radial loop
27;120;1;Radial loop
27;121;1;Radial loop
27;122;1;Radial loop
28;66;1;Radial loop
28;79;1;Radial loop
28;121;1;Radial loop
29;78;1;Radial loop
29;79;1;Radial loop
30;70;0;Radial loop
30;78;1;Radial loop
33;122;0;Radial loop
33;192;0;Radial loop
34;117;0;Radial loop
34;192;0;Radial loop
35;109;0;Radial loop
36;75;0;Radial loop
41;70;0;Radial loop
43;69;0;Radial loop
43;109;0;Radial loop
45;77;0;Radial loop
52;68;0;Radial loop
54;74;0;Radial loop
54;99;0;Radial loop
55;115;0;Radial loop
55;159;0;Radial loop
56;98;0;Radial loop
56;117;0;Radial loop
57;166;0;Radial loop
59;168;0;Radial loop
60;78;0;Radial loop
61;77;1;Radial loop
61;144;0;Radial loop
62;76;1;Radial loop
62;77;1;Radial loop
63;76;1;Radial loop
63;143;0;Radial loop
63;161;0;Radial loop
64;75;0;Radial loop
69;110;0;Radial loop
70;68;0;Radial loop
73;108;0;Radial loop
74;78;0;Radial loop
75;116;0;Radial loop
76;57;1;Radial loop
77;57;1;Radial loop
77;58;1;Radial loop
78;58;1;Radial loop
78;116;0;Radial loop
80;59;0;Radial loop
86;55;0;Radial loop
86;71;0;Radial loop
87;167;0;Radial loop
88;121;0;Radial loop
89;121;1;Radial loop
89;168;0;Radial loop
90;120;1;Radial loop
90;121;1;Radial loop
91;63;0;Radial loop
91;119;1;Radial loop
91;120;1;Radial loop
92;116;1;Radial loop
92;117;1;Radial loop
93;56;0;Radial loop
93;115;1;Radial loop
93;116;1;Radial loop
94;78;0;Radial loop
94;114;1;Radial loop
94;115;1;Radial loop
94;170;0;Radial loop
95;114;1;Radial loop
96;71;0;Radial loop
97;173;0;Radial loop
101;58;0;Radial loop
103;82;0;Radial loop
105;104;1;Radial loop
106;103;1;Radial loop
106;104;1;Radial loop
107;103;1;Radial loop
108;124;0;Radial loop
108;128;0;Radial loop
109;70;0;Radial loop
110;66;0;Radial loop
110;100;1;Radial loop
111;99;1;Radial loop
111;100;1;Radial loop
112;98;1;Radial loop
112;99;1;Radial loop
113;70;0;Radial loop
113;97;1;Radial loop
113;98;1;Radial loop
114;97;1;Radial loop
116;74;0;Radial loop
117;94;1;Radial loop
118;60;0;Radial loop
118;74;0;Radial loop
118;93;1;Radial loop
118;94;1;Radial loop
119;92;1;Radial loop
119;93;1;Radial loop
120;92;1;Radial loop
