Posisi X;Posisi Y;Type Minutiae;Nama Class
21;55;0;Plain whorl
21;56;0;Plain whorl
21;60;0;Plain whorl
21;161;0;Plain whorl
22;64;0;Plain whorl
22;108;0;Plain whorl
22;171;0;Plain whorl
23;71;1;Plain whorl
23;118;0;Plain whorl
23;128;0;Plain whorl
23;142;0;Plain whorl
23;165;0;Plain whorl
24;72;1;Plain whorl
25;72;1;Plain whorl
25;134;0;Plain whorl
25;172;1;Plain whorl
26;39;0;Plain whorl
26;60;0;Plain whorl
26;73;1;Plain whorl
26;87;0;Plain whorl
26;172;1;Plain whorl
26;173;1;Plain whorl
27;173;1;Plain whorl
28;155;0;Plain whorl
29;38;0;Plain whorl
30;70;0;Plain whorl
30;175;1;Plain whorl
31;53;0;Plain whorl
31;69;1;Plain whorl
31;167;0;Plain whorl
31;175;1;Plain whorl
31;176;1;Plain whorl
32;68;1;Plain whorl
32;69;1;Plain whorl
32;176;1;Plain whorl
33;52;0;Plain whorl
33;67;1;Plain whorl
33;68;1;Plain whorl
33;95;0;Plain whorl
34;67;1;Plain whorl
35;119;1;Plain whorl
35;171;0;Plain whorl
36;119;1;Plain whorl
36;120;1;Plain whorl
36;134;0;Plain whorl
37;110;0;Plain whorl
37;120;1;Plain whorl
37;177;1;Plain whorl
38;44;0;Plain whorl
38;84;0;Plain whorl
38;88;0;Plain whorl
38;140;0;Plain whorl
38;152;0;Plain whorl
38;177;1;Plain whorl
38;178;1;Plain whorl
39;44;1;Plain whorl
39;147;0;Plain whorl
39;178;1;Plain whorl
40;30;0;Plain whorl
40;43;1;Plain whorl
40;44;1;Plain whorl
40;96;0;Plain whorl
40;130;0;Plain whorl
40;161;0;Plain whorl
40;169;0;Plain whorl
41;43;1;Plain whorl
42;43;0;Plain whorl
42;155;0;Plain whorl
43;124;0;Plain whorl
44;141;0;Plain whorl
44;164;0;Plain whorl
45;50;0;Plain whorl
45;67;1;Plain whorl
46;68;1;Plain whorl
46;69;1;Plain whorl
47;69;1;Plain whorl
47;70;1;Plain whorl
47;71;0;Plain whorl
47;77;0;Plain whorl
47;86;0;Plain whorl
48;48;1;Plain whorl
49;47;1;Plain whorl
49;48;1;Plain whorl
50;47;1;Plain whorl
50;58;0;Plain whorl
51;46;0;Plain whorl
51;56;0;Plain whorl
52;35;0;Plain whorl
53;34;0;Plain whorl
54;128;0;Plain whorl
55;168;0;Plain whorl
55;169;1;Plain whorl
