Posisi X;Posisi Y;Type Minutiae;Nama Class
21;70;0;Leteral pocket loop
21;109;0;Leteral pocket loop
21;111;1;Leteral pocket loop
21;112;1;Leteral pocket loop
22;101;0;Leteral pocket loop
22;112;1;Leteral pocket loop
22;113;1;Leteral pocket loop
23;67;1;Leteral pocket loop
23;68;1;Leteral pocket loop
23;83;0;Leteral pocket loop
23;124;0;Leteral pocket loop
23;141;0;Leteral pocket loop
24;66;1;Leteral pocket loop
24;67;1;Leteral pocket loop
24;81;1;Leteral pocket loop
24;82;1;Leteral pocket loop
24;90;0;Leteral pocket loop
25;65;1;Leteral pocket loop
25;66;1;Leteral pocket loop
25;80;1;Leteral pocket loop
25;81;1;Leteral pocket loop
25;90;1;Leteral pocket loop
25;129;1;Leteral pocket loop
25;130;1;Leteral pocket loop
26;65;1;Leteral pocket loop
26;78;1;Leteral pocket loop
26;79;1;Leteral pocket loop
26;89;1;Leteral pocket loop
26;90;1;Leteral pocket loop
26;116;1;Leteral pocket loop
26;130;1;Leteral pocket loop
26;131;1;Leteral pocket loop
26;132;1;Leteral pocket loop
27;64;1;Leteral pocket loop
27;77;1;Leteral pocket loop
27;78;1;Leteral pocket loop
27;88;1;Leteral pocket loop
27;89;1;Leteral pocket loop
27;108;0;Leteral pocket loop
27;116;1;Leteral pocket loop
27;117;1;Leteral pocket loop
27;132;1;Leteral pocket loop
27;133;1;Leteral pocket loop
27;144;1;Leteral pocket loop
28;63;1;Leteral pocket loop
28;64;1;Leteral pocket loop
28;76;1;Leteral pocket loop
28;77;1;Leteral pocket loop
28;88;1;Leteral pocket loop
28;101;0;Leteral pocket loop
28;117;1;Leteral pocket loop
28;118;1;Leteral pocket loop
28;133;1;Leteral pocket loop
28;134;1;Leteral pocket loop
28;144;1;Leteral pocket loop
28;145;1;Leteral pocket loop
29;62;1;Leteral pocket loop
29;63;1;Leteral pocket loop
29;110;1;Leteral pocket loop
29;118;1;Leteral pocket loop
29;145;1;Leteral pocket loop
29;146;1;Leteral pocket loop
30;62;1;Leteral pocket loop
30;73;0;Leteral pocket loop
30;110;1;Leteral pocket loop
30;111;1;Leteral pocket loop
30;120;0;Leteral pocket loop
30;136;0;Leteral pocket loop
30;146;1;Leteral pocket loop
30;147;1;Leteral pocket loop
31;85;1;Leteral pocket loop
31;111;1;Leteral pocket loop
31;112;1;Leteral pocket loop
31;147;1;Leteral pocket loop
32;84;1;Leteral pocket loop
32;113;0;Leteral pocket loop
33;60;1;Leteral pocket loop
34;59;1;Leteral pocket loop
34;60;1;Leteral pocket loop
35;58;1;Leteral pocket loop
35;59;1;Leteral pocket loop
36;57;1;Leteral pocket loop
36;58;1;Leteral pocket loop
37;56;1;Leteral pocket loop
37;57;1;Leteral pocket loop
37;134;0;Leteral pocket loop
38;56;1;Leteral pocket loop
38;75;1;Leteral pocket loop
38;76;1;Leteral pocket loop
38;99;0;Leteral pocket loop
38;136;1;Leteral pocket loop
38;137;1;Leteral pocket loop
39;74;1;Leteral pocket loop
39;75;1;Leteral pocket loop
39;137;1;Leteral pocket loop
39;138;1;Leteral pocket loop
40;73;1;Leteral pocket loop
40;74;1;Leteral pocket loop
40;138;1;Leteral pocket loop
40;139;1;Leteral pocket loop
41;72;1;Leteral pocket loop
41;73;1;Leteral pocket loop
41;139;1;Leteral pocket loop
41;140;1;Leteral pocket loop
42;61;0;Leteral pocket loop
42;70;1;Leteral pocket loop
42;71;1;Leteral pocket loop
42;109;0;Leteral pocket loop
42;140;1;Leteral pocket loop
43;60;0;Leteral pocket loop
43;68;1;Leteral pocket loop
43;69;1;Leteral pocket loop
43;70;1;Leteral pocket loop
44;66;1;Leteral pocket loop
44;67;1;Leteral pocket loop
44;68;1;Leteral pocket loop
44;126;0;Leteral pocket loop
44;128;0;Leteral pocket loop
45;65;1;Leteral pocket loop
45;66;1;Leteral pocket loop
45;88;1;Leteral pocket loop
45;89;1;Leteral pocket loop
46;87;1;Leteral pocket loop
46;88;1;Leteral pocket loop
46;153;1;Leteral pocket loop
47;86;1;Leteral pocket loop
47;95;0;Leteral pocket loop
47;153;1;Leteral pocket loop
47;154;1;Leteral pocket loop
48;63;1;Leteral pocket loop
48;84;1;Leteral pocket loop
48;85;1;Leteral pocket loop
48;154;1;Leteral pocket loop
49;46;0;Leteral pocket loop
49;62;1;Leteral pocket loop
49;63;1;Leteral pocket loop
49;83;1;Leteral pocket loop
49;84;1;Leteral pocket loop
49;101;0;Leteral pocket loop
49;143;0;Leteral pocket loop
50;61;1;Leteral pocket loop
50;62;1;Leteral pocket loop
50;73;1;Leteral pocket loop
50;74;1;Leteral pocket loop
50;75;0;Leteral pocket loop
50;81;0;Leteral pocket loop
50;103;1;Leteral pocket loop
50;104;1;Leteral pocket loop
51;71;1;Leteral pocket loop
51;72;1;Leteral pocket loop
51;73;1;Leteral pocket loop
51;104;1;Leteral pocket loop
51;105;1;Leteral pocket loop
52;51;0;Leteral pocket loop
52;69;1;Leteral pocket loop
52;70;1;Leteral pocket loop
52;71;1;Leteral pocket loop
53;58;1;Leteral pocket loop
53;68;1;Leteral pocket loop
53;69;1;Leteral pocket loop
53;110;1;Leteral pocket loop
53;111;1;Leteral pocket loop
54;57;1;Leteral pocket loop
54;67;0;Leteral pocket loop
54;111;1;Leteral pocket loop
54;112;1;Leteral pocket loop
54;113;0;Leteral pocket loop
54;117;0;Leteral pocket loop
54;126;0;Leteral pocket loop
55;56;0;Leteral pocket loop
55;153;1;Leteral pocket loop
56;64;0;Leteral pocket loop
56;131;0;Leteral pocket loop
56;153;1;Leteral pocket loop
56;154;1;Leteral pocket loop
57;63;1;Leteral pocket loop
57;153;1;Leteral pocket loop
57;157;1;Leteral pocket loop
58;62;1;Leteral pocket loop
58;63;1;Leteral pocket loop
58;157;1;Leteral pocket loop
58;158;1;Leteral pocket loop
59;62;1;Leteral pocket loop
59;130;0;Leteral pocket loop
59;158;1;Leteral pocket loop
60;143;0;Leteral pocket loop
60;158;1;Leteral pocket loop
60;159;1;Leteral pocket loop
61;143;1;Leteral pocket loop
61;159;1;Leteral pocket loop
62;82;0;Leteral pocket loop
62;87;0;Leteral pocket loop
62;122;0;Leteral pocket loop
62;136;0;Leteral pocket loop
62;143;1;Leteral pocket loop
62;144;1;Leteral pocket loop
62;159;1;Leteral pocket loop
63;144;1;Leteral pocket loop
63;159;1;Leteral pocket loop
63;160;1;Leteral pocket loop
64;160;1;Leteral pocket loop
65;59;1;Leteral pocket loop
65;154;1;Leteral pocket loop
66;58;1;Leteral pocket loop
66;59;1;Leteral pocket loop
66;154;1;Leteral pocket loop
66;155;1;Leteral pocket loop
67;58;1;Leteral pocket loop
67;119;1;Leteral pocket loop
67;155;1;Leteral pocket loop
68;98;0;Leteral pocket loop
68;99;1;Leteral pocket loop
68;100;1;Leteral pocket loop
68;111;1;Leteral pocket loop
68;112;1;Leteral pocket loop
68;113;0;Leteral pocket loop
68;118;1;Leteral pocket loop
68;119;1;Leteral pocket loop
68;120;1;Leteral pocket loop
68;145;1;Leteral pocket loop
69;51;0;Leteral pocket loop
69;100;1;Leteral pocket loop
69;101;1;Leteral pocket loop
69;110;1;Leteral pocket loop
69;111;1;Leteral pocket loop
69;117;1;Leteral pocket loop
69;118;1;Leteral pocket loop
69;145;1;Leteral pocket loop
69;146;1;Leteral pocket loop
69;155;1;Leteral pocket loop
70;117;1;Leteral pocket loop
70;146;1;Leteral pocket loop
70;155;1;Leteral pocket loop
70;156;1;Leteral pocket loop
71;133;0;Leteral pocket loop
71;146;1;Leteral pocket loop
71;147;1;Leteral pocket loop
71;155;1;Leteral pocket loop
71;159;1;Leteral pocket loop
71;160;1;Leteral pocket loop
72;80;0;Leteral pocket loop
72;86;0;Leteral pocket loop
72;117;1;Leteral pocket loop
72;141;1;Leteral pocket loop
72;147;1;Leteral pocket loop
72;160;1;Leteral pocket loop
73;116;1;Leteral pocket loop
73;117;1;Leteral pocket loop
73;133;1;Leteral pocket loop
73;141;1;Leteral pocket loop
73;142;1;Leteral pocket loop
74;56;0;Leteral pocket loop
74;116;1;Leteral pocket loop
74;133;1;Leteral pocket loop
74;134;1;Leteral pocket loop
74;142;1;Leteral pocket loop
75;128;0;Leteral pocket loop
75;134;1;Leteral pocket loop
75;142;1;Leteral pocket loop
75;143;1;Leteral pocket loop
76;97;0;Leteral pocket loop
76;99;0;Leteral pocket loop
76;115;0;Leteral pocket loop
76;121;0;Leteral pocket loop
76;143;1;Leteral pocket loop
78;135;0;Leteral pocket loop
78;148;1;Leteral pocket loop
78;160;1;Leteral pocket loop
79;147;1;Leteral pocket loop
79;160;1;Leteral pocket loop
79;161;1;Leteral pocket loop
80;127;1;Leteral pocket loop
80;160;1;Leteral pocket loop
80;163;1;Leteral pocket loop
81;126;1;Leteral pocket loop
81;127;1;Leteral pocket loop
81;164;1;Leteral pocket loop
82;88;0;Leteral pocket loop
82;91;0;Leteral pocket loop
82;125;1;Leteral pocket loop
82;126;1;Leteral pocket loop
83;58;0;Leteral pocket loop
83;157;1;Leteral pocket loop
83;159;1;Leteral pocket loop
84;79;0;Leteral pocket loop
84;84;0;Leteral pocket loop
84;119;1;Leteral pocket loop
84;120;1;Leteral pocket loop
84;157;1;Leteral pocket loop
84;158;1;Leteral pocket loop
84;159;1;Leteral pocket loop
84;165;0;Leteral pocket loop
85;118;1;Leteral pocket loop
85;119;1;Leteral pocket loop
85;156;1;Leteral pocket loop
85;157;1;Leteral pocket loop
86;56;1;Leteral pocket loop
86;66;0;Leteral pocket loop
86;156;1;Leteral pocket loop
87;55;1;Leteral pocket loop
87;56;1;Leteral pocket loop
87;99;0;Leteral pocket loop
88;55;1;Leteral pocket loop
88;149;1;Leteral pocket loop
88;150;1;Leteral pocket loop
88;153;0;Leteral pocket loop
89;47;0;Leteral pocket loop
89;131;0;Leteral pocket loop
89;148;1;Leteral pocket loop
89;149;1;Leteral pocket loop
89;156;0;Leteral pocket loop
91;64;1;Leteral pocket loop
91;161;0;Leteral pocket loop
92;63;1;Leteral pocket loop
92;64;1;Leteral pocket loop
93;55;0;Leteral pocket loop
93;63;1;Leteral pocket loop
94;62;1;Leteral pocket loop
94;63;1;Leteral pocket loop
95;62;1;Leteral pocket loop
95;166;0;Leteral pocket loop
96;61;1;Leteral pocket loop
96;62;1;Leteral pocket loop
97;61;1;Leteral pocket loop
98;49;0;Leteral pocket loop
98;60;1;Leteral pocket loop
98;61;1;Leteral pocket loop
99;60;1;Leteral pocket loop
100;60;1;Leteral pocket loop
101;59;1;Leteral pocket loop
101;60;1;Leteral pocket loop
101;78;0;Leteral pocket loop
101;147;1;Leteral pocket loop
101;148;1;Leteral pocket loop
101;161;1;Leteral pocket loop
102;59;1;Leteral pocket loop
102;142;0;Leteral pocket loop
102;146;1;Leteral pocket loop
102;147;1;Leteral pocket loop
102;162;1;Leteral pocket loop
103;163;0;Leteral pocket loop
104;73;0;Leteral pocket loop
105;116;0;Leteral pocket loop
105;119;0;Leteral pocket loop
106;59;1;Leteral pocket loop
107;59;1;Leteral pocket loop
107;60;1;Leteral pocket loop
107;110;0;Leteral pocket loop
108;60;1;Leteral pocket loop
108;106;1;Leteral pocket loop
108;107;1;Leteral pocket loop
108;125;0;Leteral pocket loop
108;157;1;Leteral pocket loop
109;60;1;Leteral pocket loop
109;105;1;Leteral pocket loop
109;106;1;Leteral pocket loop
109;158;1;Leteral pocket loop
110;60;1;Leteral pocket loop
110;61;1;Leteral pocket loop
110;161;0;Leteral pocket loop
111;61;1;Leteral pocket loop
112;61;1;Leteral pocket loop
112;62;1;Leteral pocket loop
112;101;1;Leteral pocket loop
112;102;1;Leteral pocket loop
113;62;1;Leteral pocket loop
113;100;1;Leteral pocket loop
113;101;1;Leteral pocket loop
114;62;1;Leteral pocket loop
114;63;1;Leteral pocket loop
114;99;1;Leteral pocket loop
114;100;1;Leteral pocket loop
115;63;1;Leteral pocket loop
115;97;1;Leteral pocket loop
115;98;1;Leteral pocket loop
116;63;1;Leteral pocket loop
116;64;1;Leteral pocket loop
116;96;1;Leteral pocket loop
116;97;1;Leteral pocket loop
117;64;1;Leteral pocket loop
117;95;1;Leteral pocket loop
117;96;1;Leteral pocket loop
117;130;0;Leteral pocket loop
118;94;0;Leteral pocket loop
119;161;1;Leteral pocket loop
119;162;1;Leteral pocket loop
119;163;0;Leteral pocket loop
120;72;0;Leteral pocket loop
120;102;0;Leteral pocket loop
120;160;1;Leteral pocket loop
120;161;1;Leteral pocket loop
122;50;1;Leteral pocket loop
122;146;1;Leteral pocket loop
122;147;1;Leteral pocket loop
123;50;1;Leteral pocket loop
123;51;1;Leteral pocket loop
