Posisi X;Posisi Y;Type Minutiae;Nama Class
44;89;0;Tented arch
45;35;0;Tented arch
46;34;0;Tented arch
46;87;0;Tented arch
48;13;0;Tented arch
48;84;0;Tented arch
48;115;0;Tented arch
49;116;0;Tented arch
50;12;0;Tented arch
50;82;0;Tented arch
50;109;0;Tented arch
51;27;0;Tented arch
54;26;0;Tented arch
55;109;0;Tented arch
55;135;0;Tented arch
56;122;0;Tented arch
57;31;0;Tented arch
57;122;1;Tented arch
57;135;0;Tented arch
58;24;0;Tented arch
58;116;0;Tented arch
58;122;1;Tented arch
58;123;1;Tented arch
59;123;1;Tented arch
60;30;0;Tented arch
60;123;0;Tented arch
61;23;0;Tented arch
61;116;0;Tented arch
68;35;0;Tented arch
68;44;0;Tented arch
69;27;0;Tented arch
70;27;0;Tented arch
72;43;0;Tented arch
74;28;0;Tented arch
75;95;0;Tented arch
77;36;1;Tented arch
78;36;1;Tented arch
78;37;1;Tented arch
78;92;0;Tented arch
78;136;0;Tented arch
79;37;1;Tented arch
81;21;0;Tented arch
82;106;0;Tented arch
84;46;0;Tented arch
84;106;0;Tented arch
85;38;0;Tented arch
85;46;0;Tented arch
86;31;0;Tented arch
86;135;0;Tented arch
92;24;0;Tented arch
95;25;0;Tented arch
102;27;0;Tented arch
102;43;0;Tented arch
103;44;1;Tented arch
104;44;1;Tented arch
104;45;1;Tented arch
105;29;0;Tented arch
105;45;1;Tented arch
105;46;1;Tented arch
106;46;1;Tented arch
109;48;0;Tented arch
111;15;0;Tented arch
115;16;0;Tented arch
115;31;0;Tented arch
119;48;0;Tented arch
121;49;0;Tented arch
132;69;0;Tented arch
132;72;0;Tented arch
135;130;0;Tented arch
139;32;0;Tented arch
140;31;0;Tented arch
141;129;0;Tented arch
148;128;0;Tented arch
149;127;0;Tented arch
168;62;0;Tented arch
168;67;0;Tented arch
172;120;0;Tented arch
173;120;0;Tented arch
179;28;0;Tented arch
179;29;0;Tented arch
180;32;0;Tented arch
180;33;0;Tented arch
180;100;0;Tented arch
180;106;0;Tented arch
185;77;0;Tented arch
185;78;0;Tented arch
186;80;0;Tented arch
186;83;0;Tented arch
188;98;0;Tented arch
188;99;1;Tented arch
188;100;1;Tented arch
189;100;1;Tented arch
189;101;1;Tented arch
190;105;0;Tented arch
