Posisi X;Posisi Y;Type Minutiae;Nama Class
20;50;0;Plain whorl
20;61;0;Plain whorl
20;66;0;Plain whorl
20;107;0;Plain whorl
20;152;0;Plain whorl
20;153;1;Plain whorl
20;154;1;Plain whorl
21;48;1;Plain whorl
21;49;1;Plain whorl
21;107;0;Plain whorl
21;124;0;Plain whorl
21;131;0;Plain whorl
21;154;1;Plain whorl
21;155;1;Plain whorl
22;47;1;Plain whorl
22;48;1;Plain whorl
22;66;0;Plain whorl
22;115;0;Plain whorl
22;154;1;Plain whorl
22;156;1;Plain whorl
22;157;1;Plain whorl
23;46;1;Plain whorl
23;47;1;Plain whorl
23;156;1;Plain whorl
24;76;0;Plain whorl
24;77;0;Plain whorl
24;101;0;Plain whorl
24;159;1;Plain whorl
24;160;1;Plain whorl
25;44;0;Plain whorl
25;52;0;Plain whorl
25;73;0;Plain whorl
25;74;0;Plain whorl
25;130;0;Plain whorl
25;159;1;Plain whorl
26;96;1;Plain whorl
26;104;0;Plain whorl
26;125;0;Plain whorl
26;156;1;Plain whorl
27;49;0;Plain whorl
27;95;1;Plain whorl
27;155;1;Plain whorl
27;156;1;Plain whorl
28;156;1;Plain whorl
28;157;1;Plain whorl
28;159;1;Plain whorl
29;55;0;Plain whorl
29;80;0;Plain whorl
29;81;0;Plain whorl
29;95;1;Plain whorl
29;158;1;Plain whorl
29;159;1;Plain whorl
29;161;1;Plain whorl
30;54;0;Plain whorl
30;76;0;Plain whorl
30;78;0;Plain whorl
30;94;1;Plain whorl
30;101;0;Plain whorl
30;102;0;Plain whorl
30;107;0;Plain whorl
30;118;0;Plain whorl
30;159;1;Plain whorl
30;160;1;Plain whorl
30;161;1;Plain whorl
31;52;0;Plain whorl
31;74;0;Plain whorl
31;90;0;Plain whorl
31;161;1;Plain whorl
31;162;1;Plain whorl
32;70;0;Plain whorl
32;162;1;Plain whorl
32;163;1;Plain whorl
33;50;0;Plain whorl
36;62;0;Plain whorl
36;107;0;Plain whorl
36;167;1;Plain whorl
36;168;1;Plain whorl
37;61;0;Plain whorl
37;73;0;Plain whorl
37;74;0;Plain whorl
37;109;1;Plain whorl
37;168;1;Plain whorl
37;169;1;Plain whorl
38;71;0;Plain whorl
38;110;1;Plain whorl
38;169;1;Plain whorl
38;170;1;Plain whorl
39;41;1;Plain whorl
39;68;1;Plain whorl
39;69;1;Plain whorl
39;170;1;Plain whorl
39;171;1;Plain whorl
40;40;1;Plain whorl
40;41;1;Plain whorl
40;67;1;Plain whorl
40;68;1;Plain whorl
40;85;0;Plain whorl
41;39;1;Plain whorl
41;40;1;Plain whorl
41;66;0;Plain whorl
41;84;1;Plain whorl
42;38;1;Plain whorl
42;39;1;Plain whorl
42;83;1;Plain whorl
42;84;1;Plain whorl
42;135;0;Plain whorl
43;37;1;Plain whorl
43;38;1;Plain whorl
43;59;0;Plain whorl
43;82;1;Plain whorl
43;83;1;Plain whorl
43;102;0;Plain whorl
44;37;1;Plain whorl
44;50;0;Plain whorl
44;82;1;Plain whorl
44;154;0;Plain whorl
44;164;0;Plain whorl
45;36;1;Plain whorl
45;49;1;Plain whorl
45;107;0;Plain whorl
45;124;1;Plain whorl
45;125;1;Plain whorl
45;172;1;Plain whorl
46;35;1;Plain whorl
46;36;1;Plain whorl
46;48;1;Plain whorl
46;56;0;Plain whorl
46;80;0;Plain whorl
46;125;1;Plain whorl
46;126;1;Plain whorl
46;127;1;Plain whorl
46;172;1;Plain whorl
46;173;1;Plain whorl
47;35;1;Plain whorl
47;48;0;Plain whorl
47;63;0;Plain whorl
47;127;1;Plain whorl
47;128;1;Plain whorl
47;167;0;Plain whorl
47;173;1;Plain whorl
47;174;1;Plain whorl
48;62;1;Plain whorl
48;174;1;Plain whorl
48;175;1;Plain whorl
49;34;0;Plain whorl
49;61;1;Plain whorl
49;62;1;Plain whorl
49;118;0;Plain whorl
49;129;0;Plain whorl
49;175;1;Plain whorl
50;61;1;Plain whorl
51;61;0;Plain whorl
51;130;0;Plain whorl
51;176;1;Plain whorl
52;176;1;Plain whorl
52;177;1;Plain whorl
53;121;0;Plain whorl
53;148;0;Plain whorl
53;177;1;Plain whorl
54;41;0;Plain whorl
54;111;0;Plain whorl
54;177;1;Plain whorl
54;178;1;Plain whorl
55;112;1;Plain whorl
55;113;1;Plain whorl
55;160;1;Plain whorl
55;167;0;Plain whorl
55;178;1;Plain whorl
56;113;1;Plain whorl
56;114;1;Plain whorl
56;160;1;Plain whorl
56;161;1;Plain whorl
57;115;0;Plain whorl
57;161;1;Plain whorl
57;162;1;Plain whorl
58;162;1;Plain whorl
58;163;1;Plain whorl
60;48;0;Plain whorl
60;94;0;Plain whorl
60;95;1;Plain whorl
60;96;1;Plain whorl
60;106;0;Plain whorl
61;96;1;Plain whorl
61;97;1;Plain whorl
61;108;0;Plain whorl
62;97;1;Plain whorl
62;98;1;Plain whorl
62;183;0;Plain whorl
63;99;0;Plain whorl
65;164;0;Plain whorl
65;178;1;Plain whorl
65;179;1;Plain whorl
66;82;0;Plain whorl
66;141;0;Plain whorl
66;179;1;Plain whorl
66;180;1;Plain whorl
67;127;0;Plain whorl
67;172;0;Plain whorl
67;180;1;Plain whorl
67;181;1;Plain whorl
68;71;1;Plain whorl
68;72;1;Plain whorl
68;128;0;Plain whorl
68;167;1;Plain whorl
68;174;0;Plain whorl
69;70;1;Plain whorl
69;71;1;Plain whorl
69;167;1;Plain whorl
69;168;1;Plain whorl
70;70;1;Plain whorl
70;168;1;Plain whorl
71;31;0;Plain whorl
71;37;0;Plain whorl
71;117;0;Plain whorl
71;138;0;Plain whorl
72;31;1;Plain whorl
72;70;1;Plain whorl
72;129;0;Plain whorl
72;157;0;Plain whorl
73;30;1;Plain whorl
73;31;1;Plain whorl
73;42;0;Plain whorl
73;69;1;Plain whorl
73;70;1;Plain whorl
74;30;1;Plain whorl
74;36;0;Plain whorl
74;68;1;Plain whorl
74;69;1;Plain whorl
74;142;0;Plain whorl
74;159;1;Plain whorl
75;30;0;Plain whorl
75;67;1;Plain whorl
75;68;1;Plain whorl
75;90;0;Plain whorl
75;159;1;Plain whorl
