Posisi X;Posisi Y;Type Minutiae;Nama Class
23;103;0;Central pocket loop
26;97;0;Central pocket loop
27;134;0;Central pocket loop
27;148;1;Central pocket loop
27;149;1;Central pocket loop
28;96;1;Central pocket loop
28;147;1;Central pocket loop
28;148;1;Central pocket loop
28;150;1;Central pocket loop
29;95;1;Central pocket loop
29;96;1;Central pocket loop
29;146;1;Central pocket loop
29;147;1;Central pocket loop
30;95;1;Central pocket loop
30;147;1;Central pocket loop
31;128;0;Central pocket loop
31;151;1;Central pocket loop
32;148;1;Central pocket loop
32;151;1;Central pocket loop
32;152;1;Central pocket loop
33;124;0;Central pocket loop
33;149;1;Central pocket loop
33;150;1;Central pocket loop
33;151;1;Central pocket loop
35;100;1;Central pocket loop
36;99;1;Central pocket loop
36;100;1;Central pocket loop
36;117;0;Central pocket loop
36;135;0;Central pocket loop
37;99;1;Central pocket loop
37;116;0;Central pocket loop
37;130;0;Central pocket loop
38;84;0;Central pocket loop
38;98;1;Central pocket loop
38;99;1;Central pocket loop
39;78;0;Central pocket loop
39;84;0;Central pocket loop
39;98;1;Central pocket loop
40;73;1;Central pocket loop
40;74;1;Central pocket loop
40;97;1;Central pocket loop
40;98;1;Central pocket loop
40;107;0;Central pocket loop
40;123;0;Central pocket loop
41;72;1;Central pocket loop
41;73;1;Central pocket loop
41;89;0;Central pocket loop
41;97;1;Central pocket loop
41;121;1;Central pocket loop
41;122;1;Central pocket loop
41;142;0;Central pocket loop
42;70;1;Central pocket loop
42;71;1;Central pocket loop
42;96;1;Central pocket loop
42;120;1;Central pocket loop
42;121;1;Central pocket loop
43;69;1;Central pocket loop
43;70;1;Central pocket loop
43;95;1;Central pocket loop
43;96;1;Central pocket loop
43;104;0;Central pocket loop
43;120;1;Central pocket loop
44;68;1;Central pocket loop
44;69;1;Central pocket loop
44;95;1;Central pocket loop
44;127;1;Central pocket loop
44;128;1;Central pocket loop
44;129;0;Central pocket loop
44;149;1;Central pocket loop
44;150;1;Central pocket loop
44;164;1;Central pocket loop
45;94;1;Central pocket loop
45;95;1;Central pocket loop
45;118;1;Central pocket loop
45;126;1;Central pocket loop
45;127;1;Central pocket loop
45;150;1;Central pocket loop
45;151;1;Central pocket loop
45;164;1;Central pocket loop
45;165;1;Central pocket loop
46;93;1;Central pocket loop
46;94;1;Central pocket loop
46;117;1;Central pocket loop
46;124;0;Central pocket loop
46;152;1;Central pocket loop
46;153;1;Central pocket loop
46;165;1;Central pocket loop
46;166;1;Central pocket loop
47;65;1;Central pocket loop
47;93;1;Central pocket loop
47;153;1;Central pocket loop
47;154;1;Central pocket loop
47;166;1;Central pocket loop
48;64;1;Central pocket loop
48;65;1;Central pocket loop
48;92;0;Central pocket loop
49;63;1;Central pocket loop
49;64;1;Central pocket loop
49;114;1;Central pocket loop
50;63;1;Central pocket loop
50;113;1;Central pocket loop
50;114;1;Central pocket loop
51;77;0;Central pocket loop
51;108;1;Central pocket loop
51;109;1;Central pocket loop
51;111;1;Central pocket loop
51;112;1;Central pocket loop
51;113;1;Central pocket loop
51;136;0;Central pocket loop
51;139;1;Central pocket loop
51;140;1;Central pocket loop
51;171;1;Central pocket loop
52;75;1;Central pocket loop
52;76;1;Central pocket loop
52;100;0;Central pocket loop
52;107;1;Central pocket loop
52;108;1;Central pocket loop
52;112;1;Central pocket loop
52;140;1;Central pocket loop
52;141;1;Central pocket loop
52;142;1;Central pocket loop
52;155;1;Central pocket loop
52;171;1;Central pocket loop
52;172;1;Central pocket loop
53;71;1;Central pocket loop
53;72;1;Central pocket loop
53;74;1;Central pocket loop
53;75;1;Central pocket loop
53;106;0;Central pocket loop
53;142;1;Central pocket loop
53;143;1;Central pocket loop
53;155;1;Central pocket loop
53;156;1;Central pocket loop
53;172;1;Central pocket loop
54;70;1;Central pocket loop
54;71;1;Central pocket loop
54;156;1;Central pocket loop
55;69;1;Central pocket loop
55;70;1;Central pocket loop
55;99;0;Central pocket loop
55;157;1;Central pocket loop
56;69;1;Central pocket loop
56;158;1;Central pocket loop
57;130;0;Central pocket loop
57;131;0;Central pocket loop
57;147;0;Central pocket loop
57;158;1;Central pocket loop
57;159;1;Central pocket loop
58;135;0;Central pocket loop
58;137;0;Central pocket loop
58;159;1;Central pocket loop
59;109;1;Central pocket loop
59;160;1;Central pocket loop
60;91;0;Central pocket loop
60;108;1;Central pocket loop
60;109;1;Central pocket loop
60;160;1;Central pocket loop
60;161;1;Central pocket loop
61;106;1;Central pocket loop
61;107;1;Central pocket loop
61;108;1;Central pocket loop
61;161;1;Central pocket loop
61;173;1;Central pocket loop
62;105;1;Central pocket loop
62;106;1;Central pocket loop
62;173;1;Central pocket loop
62;174;1;Central pocket loop
63;65;1;Central pocket loop
63;75;0;Central pocket loop
63;89;0;Central pocket loop
63;104;1;Central pocket loop
63;105;1;Central pocket loop
63;117;0;Central pocket loop
63;174;1;Central pocket loop
64;64;1;Central pocket loop
64;65;1;Central pocket loop
64;117;1;Central pocket loop
64;134;0;Central pocket loop
65;64;1;Central pocket loop
65;102;1;Central pocket loop
65;116;1;Central pocket loop
66;73;1;Central pocket loop
66;101;1;Central pocket loop
66;102;1;Central pocket loop
66;114;1;Central pocket loop
66;115;1;Central pocket loop
67;72;1;Central pocket loop
67;73;1;Central pocket loop
67;100;1;Central pocket loop
67;101;1;Central pocket loop
67;113;1;Central pocket loop
67;114;1;Central pocket loop
67;121;0;Central pocket loop
67;126;0;Central pocket loop
67;168;0;Central pocket loop
67;175;1;Central pocket loop
68;72;1;Central pocket loop
68;100;1;Central pocket loop
68;112;0;Central pocket loop
68;175;1;Central pocket loop
68;176;1;Central pocket loop
69;71;1;Central pocket loop
69;145;1;Central pocket loop
69;146;1;Central pocket loop
69;168;0;Central pocket loop
69;176;1;Central pocket loop
70;70;1;Central pocket loop
70;71;1;Central pocket loop
70;146;1;Central pocket loop
70;147;1;Central pocket loop
70;148;0;Central pocket loop
71;70;1;Central pocket loop
71;89;0;Central pocket loop
72;61;0;Central pocket loop
72;164;0;Central pocket loop
73;69;0;Central pocket loop
73;87;0;Central pocket loop
74;110;0;Central pocket loop
74;132;0;Central pocket loop
74;133;0;Central pocket loop
74;154;0;Central pocket loop
75;73;0;Central pocket loop
75;95;1;Central pocket loop
75;110;1;Central pocket loop
76;94;1;Central pocket loop
76;95;1;Central pocket loop
76;110;1;Central pocket loop
76;111;1;Central pocket loop
77;94;1;Central pocket loop
77;111;1;Central pocket loop
77;144;0;Central pocket loop
78;67;0;Central pocket loop
78;71;0;Central pocket loop
78;112;1;Central pocket loop
78;113;1;Central pocket loop
78;116;1;Central pocket loop
78;117;1;Central pocket loop
78;145;1;Central pocket loop
78;146;1;Central pocket loop
78;158;0;Central pocket loop
79;113;1;Central pocket loop
79;114;1;Central pocket loop
79;115;1;Central pocket loop
79;116;1;Central pocket loop
79;146;1;Central pocket loop
79;147;1;Central pocket loop
80;113;1;Central pocket loop
80;117;0;Central pocket loop
80;147;1;Central pocket loop
80;148;1;Central pocket loop
80;161;0;Central pocket loop
81;149;0;Central pocket loop
81;161;0;Central pocket loop
82;133;0;Central pocket loop
82;139;0;Central pocket loop
83;55;1;Central pocket loop
83;76;0;Central pocket loop
83;140;0;Central pocket loop
83;167;0;Central pocket loop
84;54;1;Central pocket loop
84;55;1;Central pocket loop
84;75;1;Central pocket loop
84;119;0;Central pocket loop
85;54;1;Central pocket loop
85;74;1;Central pocket loop
85;75;1;Central pocket loop
85;92;0;Central pocket loop
85;120;1;Central pocket loop
85;121;1;Central pocket loop
86;74;1;Central pocket loop
86;113;1;Central pocket loop
86;121;1;Central pocket loop
86;122;1;Central pocket loop
86;169;1;Central pocket loop
87;113;1;Central pocket loop
87;114;1;Central pocket loop
87;125;0;Central pocket loop
87;169;1;Central pocket loop
87;170;1;Central pocket loop
87;178;1;Central pocket loop
88;68;0;Central pocket loop
88;114;1;Central pocket loop
88;170;1;Central pocket loop
88;171;1;Central pocket loop
88;178;1;Central pocket loop
88;179;1;Central pocket loop
89;114;1;Central pocket loop
89;115;1;Central pocket loop
89;171;1;Central pocket loop
89;172;1;Central pocket loop
89;179;1;Central pocket loop
90;67;1;Central pocket loop
90;115;1;Central pocket loop
90;172;1;Central pocket loop
91;66;1;Central pocket loop
91;67;1;Central pocket loop
91;162;0;Central pocket loop
91;180;0;Central pocket loop
92;66;1;Central pocket loop
92;72;1;Central pocket loop
93;61;0;Central pocket loop
93;66;0;Central pocket loop
93;71;1;Central pocket loop
93;72;1;Central pocket loop
93;96;0;Central pocket loop
93;123;0;Central pocket loop
93;165;1;Central pocket loop
93;173;1;Central pocket loop
94;71;1;Central pocket loop
94;81;0;Central pocket loop
94;110;0;Central pocket loop
94;124;1;Central pocket loop
94;166;1;Central pocket loop
94;173;1;Central pocket loop
94;174;1;Central pocket loop
95;71;1;Central pocket loop
95;124;1;Central pocket loop
95;125;1;Central pocket loop
95;133;0;Central pocket loop
95;174;1;Central pocket loop
96;70;1;Central pocket loop
96;71;1;Central pocket loop
96;118;1;Central pocket loop
96;125;1;Central pocket loop
96;126;1;Central pocket loop
96;183;0;Central pocket loop
97;70;1;Central pocket loop
97;111;0;Central pocket loop
97;119;1;Central pocket loop
97;126;1;Central pocket loop
98;70;1;Central pocket loop
98;161;0;Central pocket loop
99;69;1;Central pocket loop
99;70;1;Central pocket loop
100;69;1;Central pocket loop
100;80;1;Central pocket loop
100;128;1;Central pocket loop
101;69;0;Central pocket loop
101;79;1;Central pocket loop
101;80;1;Central pocket loop
101;128;1;Central pocket loop
101;129;1;Central pocket loop
102;51;0;Central pocket loop
102;79;1;Central pocket loop
102;129;1;Central pocket loop
102;169;0;Central pocket loop
103;129;1;Central pocket loop
103;162;0;Central pocket loop
103;185;0;Central pocket loop
104;121;0;Central pocket loop
104;129;1;Central pocket loop
104;130;1;Central pocket loop
105;79;0;Central pocket loop
105;130;1;Central pocket loop
106;148;0;Central pocket loop
107;74;0;Central pocket loop
109;57;1;Central pocket loop
109;66;0;Central pocket loop
109;132;0;Central pocket loop
109;154;0;Central pocket loop
110;54;1;Central pocket loop
110;56;1;Central pocket loop
110;57;1;Central pocket loop
110;104;0;Central pocket loop
110;192;0;Central pocket loop
111;54;1;Central pocket loop
111;55;1;Central pocket loop
111;56;1;Central pocket loop
112;55;1;Central pocket loop
112;193;1;Central pocket loop
113;66;1;Central pocket loop
113;166;0;Central pocket loop
113;193;1;Central pocket loop
113;194;1;Central pocket loop
114;65;1;Central pocket loop
114;66;1;Central pocket loop
114;73;0;Central pocket loop
114;98;0;Central pocket loop
114;108;1;Central pocket loop
114;154;0;Central pocket loop
114;194;1;Central pocket loop
115;65;1;Central pocket loop
115;109;1;Central pocket loop
116;110;0;Central pocket loop
118;119;0;Central pocket loop
119;137;0;Central pocket loop
119;146;0;Central pocket loop
120;77;0;Central pocket loop
120;121;1;Central pocket loop
120;122;1;Central pocket loop
120;169;0;Central pocket loop
121;54;1;Central pocket loop
121;122;1;Central pocket loop
121;123;1;Central pocket loop
122;54;1;Central pocket loop
122;55;1;Central pocket loop
122;58;0;Central pocket loop
123;54;1;Central pocket loop
123;71;0;Central pocket loop
123;78;0;Central pocket loop
126;88;0;Central pocket loop
126;137;1;Central pocket loop
126;138;1;Central pocket loop
126;139;0;Central pocket loop
126;156;1;Central pocket loop
126;157;1;Central pocket loop
126;159;1;Central pocket loop
127;135;0;Central pocket loop
127;136;1;Central pocket loop
127;137;1;Central pocket loop
127;155;1;Central pocket loop
127;156;1;Central pocket loop
127;160;1;Central pocket loop
