Posisi X;Posisi Y;Type Minutiae;Nama Class
20;72;0;Central pocket loop
21;115;0;Central pocket loop
21;159;0;Central pocket loop
23;109;0;Central pocket loop
24;162;0;Central pocket loop
25;58;1;Central pocket loop
25;59;1;Central pocket loop
26;57;1;Central pocket loop
26;58;1;Central pocket loop
26;108;0;Central pocket loop
27;57;1;Central pocket loop
27;136;0;Central pocket loop
28;136;0;Central pocket loop
29;71;0;Central pocket loop
29;72;0;Central pocket loop
29;85;0;Central pocket loop
29;90;0;Central pocket loop
29;146;0;Central pocket loop
31;148;0;Central pocket loop
31;161;0;Central pocket loop
34;99;0;Central pocket loop
34;101;0;Central pocket loop
36;80;0;Central pocket loop
36;161;0;Central pocket loop
37;132;0;Central pocket loop
38;80;1;Central pocket loop
38;132;1;Central pocket loop
38;142;0;Central pocket loop
39;81;1;Central pocket loop
39;132;1;Central pocket loop
39;133;1;Central pocket loop
39;142;1;Central pocket loop
40;82;1;Central pocket loop
40;83;1;Central pocket loop
40;132;1;Central pocket loop
40;142;1;Central pocket loop
40;143;1;Central pocket loop
41;83;1;Central pocket loop
41;84;1;Central pocket loop
41;85;1;Central pocket loop
41;143;1;Central pocket loop
41;144;1;Central pocket loop
42;85;1;Central pocket loop
42;86;1;Central pocket loop
42;132;0;Central pocket loop
42;136;1;Central pocket loop
42;144;1;Central pocket loop
43;119;0;Central pocket loop
43;136;1;Central pocket loop
43;137;1;Central pocket loop
43;145;0;Central pocket loop
44;137;1;Central pocket loop
45;61;0;Central pocket loop
45;138;1;Central pocket loop
45;160;0;Central pocket loop
46;138;1;Central pocket loop
46;139;1;Central pocket loop
47;113;0;Central pocket loop
47;139;1;Central pocket loop
47;140;1;Central pocket loop
48;62;0;Central pocket loop
48;140;1;Central pocket loop
48;141;1;Central pocket loop
49;99;0;Central pocket loop
49;113;0;Central pocket loop
49;141;1;Central pocket loop
51;152;0;Central pocket loop
51;157;0;Central pocket loop
52;108;0;Central pocket loop
53;69;0;Central pocket loop
54;109;1;Central pocket loop
54;120;0;Central pocket loop
54;132;0;Central pocket loop
55;71;0;Central pocket loop
55;109;1;Central pocket loop
55;110;1;Central pocket loop
56;110;1;Central pocket loop
56;150;1;Central pocket loop
57;86;0;Central pocket loop
57;90;0;Central pocket loop
57;149;1;Central pocket loop
57;150;1;Central pocket loop
58;92;0;Central pocket loop
58;94;0;Central pocket loop
58;149;1;Central pocket loop
60;126;0;Central pocket loop
62;117;0;Central pocket loop
62;156;0;Central pocket loop
65;142;0;Central pocket loop
66;75;0;Central pocket loop
66;78;0;Central pocket loop
67;161;0;Central pocket loop
69;125;0;Central pocket loop
69;135;0;Central pocket loop
70;57;0;Central pocket loop
71;57;0;Central pocket loop
71;118;0;Central pocket loop
71;159;0;Central pocket loop
72;125;0;Central pocket loop
73;79;0;Central pocket loop
73;80;0;Central pocket loop
73;153;0;Central pocket loop
74;67;0;Central pocket loop
75;70;0;Central pocket loop
76;91;0;Central pocket loop
76;98;0;Central pocket loop
77;88;0;Central pocket loop
77;89;0;Central pocket loop
77;146;0;Central pocket loop
80;136;0;Central pocket loop
81;118;0;Central pocket loop
83;60;0;Central pocket loop
83;118;0;Central pocket loop
84;60;1;Central pocket loop
84;69;0;Central pocket loop
85;60;1;Central pocket loop
85;61;1;Central pocket loop
85;149;0;Central pocket loop
86;61;1;Central pocket loop
89;69;0;Central pocket loop
89;78;0;Central pocket loop
91;78;0;Central pocket loop
91;92;0;Central pocket loop
91;112;0;Central pocket loop
91;148;1;Central pocket loop
92;147;1;Central pocket loop
92;148;1;Central pocket loop
92;149;1;Central pocket loop
92;150;0;Central pocket loop
93;147;1;Central pocket loop
95;107;0;Central pocket loop
95;117;0;Central pocket loop
97;127;0;Central pocket loop
98;50;1;Central pocket loop
99;50;1;Central pocket loop
99;51;1;Central pocket loop
99;62;1;Central pocket loop
99;135;0;Central pocket loop
99;148;0;Central pocket loop
100;49;1;Central pocket loop
100;50;1;Central pocket loop
100;61;1;Central pocket loop
100;62;1;Central pocket loop
101;49;1;Central pocket loop
101;61;1;Central pocket loop
101;84;0;Central pocket loop
101;154;0;Central pocket loop
102;61;0;Central pocket loop
102;96;0;Central pocket loop
102;101;0;Central pocket loop
105;68;0;Central pocket loop
106;54;1;Central pocket loop
106;134;0;Central pocket loop
107;54;1;Central pocket loop
107;55;1;Central pocket loop
107;68;1;Central pocket loop
107;128;0;Central pocket loop
107;134;0;Central pocket loop
108;55;1;Central pocket loop
108;67;1;Central pocket loop
108;68;1;Central pocket loop
109;48;0;Central pocket loop
109;67;1;Central pocket loop
110;56;0;Central pocket loop
110;76;0;Central pocket loop
110;98;0;Central pocket loop
110;109;1;Central pocket loop
110;110;1;Central pocket loop
110;111;0;Central pocket loop
110;117;0;Central pocket loop
110;129;0;Central pocket loop
111;76;0;Central pocket loop
111;108;1;Central pocket loop
111;109;1;Central pocket loop
111;130;1;Central pocket loop
112;93;0;Central pocket loop
112;101;0;Central pocket loop
112;122;0;Central pocket loop
112;130;1;Central pocket loop
112;131;1;Central pocket loop
112;155;1;Central pocket loop
113;66;0;Central pocket loop
113;131;1;Central pocket loop
113;132;1;Central pocket loop
113;155;1;Central pocket loop
113;156;1;Central pocket loop
114;132;1;Central pocket loop
114;133;1;Central pocket loop
114;156;1;Central pocket loop
115;54;0;Central pocket loop
115;84;0;Central pocket loop
115;123;0;Central pocket loop
116;48;0;Central pocket loop
118;138;0;Central pocket loop
119;64;0;Central pocket loop
121;64;0;Central pocket loop
123;72;0;Central pocket loop
124;95;0;Central pocket loop
125;50;0;Central pocket loop
125;71;1;Central pocket loop
125;95;0;Central pocket loop
126;70;1;Central pocket loop
126;71;1;Central pocket loop
127;70;1;Central pocket loop
128;56;0;Central pocket loop
128;65;0;Central pocket loop
129;70;0;Central pocket loop
130;66;0;Central pocket loop
131;159;0;Central pocket loop
132;51;0;Central pocket loop
132;131;0;Central pocket loop
133;61;0;Central pocket loop
133;120;1;Central pocket loop
133;121;1;Central pocket loop
134;117;1;Central pocket loop
134;118;1;Central pocket loop
134;119;1;Central pocket loop
134;120;1;Central pocket loop
135;62;0;Central pocket loop
135;114;0;Central pocket loop
135;116;1;Central pocket loop
135;117;1;Central pocket loop
137;65;0;Central pocket loop
137;90;0;Central pocket loop
137;101;0;Central pocket loop
139;68;1;Central pocket loop
139;69;1;Central pocket loop
139;73;0;Central pocket loop
139;74;0;Central pocket loop
139;130;0;Central pocket loop
140;69;1;Central pocket loop
140;70;1;Central pocket loop
140;71;0;Central pocket loop
143;113;0;Central pocket loop
145;110;0;Central pocket loop
146;110;0;Central pocket loop
147;108;0;Central pocket loop
147;137;0;Central pocket loop
149;84;0;Central pocket loop
149;134;1;Central pocket loop
149;135;1;Central pocket loop
150;78;0;Central pocket loop
150;98;0;Central pocket loop
150;118;0;Central pocket loop
150;125;0;Central pocket loop
150;132;0;Central pocket loop
150;133;1;Central pocket loop
150;134;1;Central pocket loop
153;58;0;Central pocket loop
154;111;0;Central pocket loop
154;158;0;Central pocket loop
154;173;0;Central pocket loop
156;141;0;Central pocket loop
158;104;1;Central pocket loop
159;82;0;Central pocket loop
159;84;0;Central pocket loop
159;94;0;Central pocket loop
159;103;1;Central pocket loop
159;104;1;Central pocket loop
159;115;0;Central pocket loop
160;102;1;Central pocket loop
160;103;1;Central pocket loop
161;94;1;Central pocket loop
161;100;1;Central pocket loop
161;101;1;Central pocket loop
161;102;1;Central pocket loop
162;91;0;Central pocket loop
162;93;1;Central pocket loop
162;94;1;Central pocket loop
162;99;1;Central pocket loop
162;100;1;Central pocket loop
162;112;0;Central pocket loop
163;98;1;Central pocket loop
163;99;1;Central pocket loop
164;64;0;Central pocket loop
164;72;0;Central pocket loop
164;165;0;Central pocket loop
164;166;0;Central pocket loop
165;159;0;Central pocket loop
165;163;0;Central pocket loop
172;116;0;Central pocket loop
172;120;0;Central pocket loop
172;136;0;Central pocket loop
172;138;0;Central pocket loop
172;171;0;Central pocket loop
172;174;0;Central pocket loop
173;97;0;Central pocket loop
173;100;0;Central pocket loop
173;168;0;Central pocket loop
173;203;0;Central pocket loop
174;156;0;Central pocket loop
174;204;1;Central pocket loop
175;153;0;Central pocket loop
175;154;0;Central pocket loop
175;204;1;Central pocket loop
175;205;1;Central pocket loop
176;67;0;Central pocket loop
176;87;0;Central pocket loop
176;89;0;Central pocket loop
176;205;1;Central pocket loop
176;206;1;Central pocket loop
177;64;1;Central pocket loop
177;65;1;Central pocket loop
177;71;0;Central pocket loop
177;72;0;Central pocket loop
177;91;0;Central pocket loop
177;94;0;Central pocket loop
177;206;1;Central pocket loop
178;63;1;Central pocket loop
178;64;1;Central pocket loop
179;105;0;Central pocket loop
179;111;0;Central pocket loop
179;117;0;Central pocket loop
180;61;0;Central pocket loop
181;99;0;Central pocket loop
181;174;0;Central pocket loop
183;167;0;Central pocket loop
183;175;1;Central pocket loop
184;120;1;Central pocket loop
184;121;1;Central pocket loop
184;124;0;Central pocket loop
184;175;1;Central pocket loop
184;176;1;Central pocket loop
184;211;0;Central pocket loop
185;107;0;Central pocket loop
185;117;1;Central pocket loop
185;118;1;Central pocket loop
185;119;1;Central pocket loop
185;120;1;Central pocket loop
185;168;1;Central pocket loop
185;176;1;Central pocket loop
186;55;0;Central pocket loop
186;105;0;Central pocket loop
186;115;0;Central pocket loop
186;116;1;Central pocket loop
186;117;1;Central pocket loop
186;168;1;Central pocket loop
186;169;1;Central pocket loop
186;176;0;Central pocket loop
187;144;0;Central pocket loop
187;169;1;Central pocket loop
188;54;0;Central pocket loop
188;169;1;Central pocket loop
189;99;1;Central pocket loop
189;169;1;Central pocket loop
189;170;1;Central pocket loop
190;100;1;Central pocket loop
190;161;0;Central pocket loop
190;170;1;Central pocket loop
191;97;0;Central pocket loop
191;142;0;Central pocket loop
192;65;0;Central pocket loop
192;170;0;Central pocket loop
194;90;0;Central pocket loop
194;91;0;Central pocket loop
197;67;0;Central pocket loop
197;161;0;Central pocket loop
198;104;1;Central pocket loop
198;129;0;Central pocket loop
199;105;1;Central pocket loop
199;150;0;Central pocket loop
200;106;0;Central pocket loop
