Posisi X;Posisi Y;Type Minutiae;Nama Class
18;104;0;Tented arch
19;37;0;Tented arch
19;104;0;Tented arch
20;110;0;Tented arch
24;158;0;Tented arch
25;112;0;Tented arch
25;164;0;Tented arch
26;165;0;Tented arch
30;161;0;Tented arch
45;94;0;Tented arch
46;83;0;Tented arch
46;86;0;Tented arch
47;99;0;Tented arch
52;172;0;Tented arch
54;36;0;Tented arch
54;81;0;Tented arch
54;82;0;Tented arch
55;98;0;Tented arch
55;99;0;Tented arch
56;36;0;Tented arch
56;173;1;Tented arch
57;173;1;Tented arch
57;174;1;Tented arch
58;73;0;Tented arch
58;174;1;Tented arch
59;174;0;Tented arch
60;68;1;Tented arch
60;69;1;Tented arch
61;67;1;Tented arch
61;68;1;Tented arch
62;66;1;Tented arch
62;67;1;Tented arch
62;80;0;Tented arch
63;78;1;Tented arch
63;79;1;Tented arch
64;64;0;Tented arch
64;77;1;Tented arch
64;78;1;Tented arch
67;28;0;Tented arch
68;82;0;Tented arch
68;99;0;Tented arch
68;100;0;Tented arch
70;74;0;Tented arch
72;80;1;Tented arch
73;50;0;Tented arch
73;79;1;Tented arch
73;80;1;Tented arch
74;79;1;Tented arch
75;78;0;Tented arch
77;121;0;Tented arch
78;72;0;Tented arch
78;112;0;Tented arch
78;122;0;Tented arch
79;50;0;Tented arch
81;61;0;Tented arch
81;115;1;Tented arch
81;116;1;Tented arch
82;78;0;Tented arch
82;116;1;Tented arch
82;117;1;Tented arch
83;77;0;Tented arch
83;118;0;Tented arch
84;72;0;Tented arch
88;61;0;Tented arch
88;122;0;Tented arch
89;27;0;Tented arch
89;67;0;Tented arch
89;75;0;Tented arch
91;67;0;Tented arch
92;124;0;Tented arch
92;149;0;Tented arch
94;74;0;Tented arch
95;149;0;Tented arch
99;27;0;Tented arch
102;47;0;Tented arch
103;47;0;Tented arch
105;64;0;Tented arch
107;71;0;Tented arch
108;64;0;Tented arch
108;110;0;Tented arch
109;40;0;Tented arch
110;40;1;Tented arch
110;109;0;Tented arch
111;39;1;Tented arch
111;40;1;Tented arch
111;46;0;Tented arch
111;70;0;Tented arch
111;122;0;Tented arch
112;39;1;Tented arch
113;38;1;Tented arch
113;39;1;Tented arch
114;38;1;Tented arch
116;36;0;Tented arch
116;121;0;Tented arch
117;43;0;Tented arch
118;26;0;Tented arch
124;27;0;Tented arch
127;34;0;Tented arch
128;28;0;Tented arch
128;41;0;Tented arch
130;34;0;Tented arch
130;41;0;Tented arch
131;62;0;Tented arch
131;63;0;Tented arch
132;29;1;Tented arch
133;29;1;Tented arch
133;30;1;Tented arch
134;30;1;Tented arch
135;30;0;Tented arch
135;102;0;Tented arch
135;103;0;Tented arch
143;54;1;Tented arch
143;55;1;Tented arch
143;60;0;Tented arch
143;120;0;Tented arch
143;126;0;Tented arch
144;35;0;Tented arch
144;49;0;Tented arch
144;53;1;Tented arch
144;54;1;Tented arch
146;36;0;Tented arch
147;152;0;Tented arch
147;160;0;Tented arch
148;99;0;Tented arch
149;90;0;Tented arch
153;133;0;Tented arch
153;135;0;Tented arch
154;44;0;Tented arch
154;45;0;Tented arch
154;127;0;Tented arch
154;130;0;Tented arch
154;175;0;Tented arch
154;176;0;Tented arch
155;169;0;Tented arch
155;171;0;Tented arch
158;83;0;Tented arch
158;84;0;Tented arch
159;79;0;Tented arch
159;80;0;Tented arch
164;50;0;Tented arch
164;54;0;Tented arch
164;57;0;Tented arch
164;58;0;Tented arch
176;103;0;Tented arch
176;105;0;Tented arch
177;36;0;Tented arch
179;36;0;Tented arch
180;62;0;Tented arch
181;61;0;Tented arch
186;69;0;Tented arch
188;68;0;Tented arch
190;107;0;Tented arch
191;110;0;Tented arch
196;82;0;Tented arch
198;81;0;Tented arch
201;31;0;Tented arch
203;196;0;Tented arch
209;115;0;Tented arch
209;116;0;Tented arch
210;31;0;Tented arch
211;41;0;Tented arch
212;41;0;Tented arch
212;211;0;Tented arch
