Posisi X;Posisi Y;Type Minutiae;Nama Class
19;115;0;Central pocket loop
19;162;0;Central pocket loop
20;166;1;Central pocket loop
20;167;1;Central pocket loop
21;167;1;Central pocket loop
21;168;1;Central pocket loop
22;168;1;Central pocket loop
24;101;0;Central pocket loop
24;105;0;Central pocket loop
27;60;0;Central pocket loop
27;70;0;Central pocket loop
27;114;0;Central pocket loop
28;58;1;Central pocket loop
28;59;1;Central pocket loop
28;90;0;Central pocket loop
28;144;0;Central pocket loop
28;146;0;Central pocket loop
29;57;1;Central pocket loop
29;58;1;Central pocket loop
30;67;1;Central pocket loop
30;106;1;Central pocket loop
30;107;1;Central pocket loop
31;66;1;Central pocket loop
31;67;1;Central pocket loop
31;86;1;Central pocket loop
31;87;1;Central pocket loop
31;101;0;Central pocket loop
31;105;1;Central pocket loop
31;106;1;Central pocket loop
32;54;1;Central pocket loop
32;65;1;Central pocket loop
32;66;1;Central pocket loop
32;85;1;Central pocket loop
32;86;1;Central pocket loop
33;53;1;Central pocket loop
33;54;1;Central pocket loop
33;64;0;Central pocket loop
33;121;1;Central pocket loop
34;53;1;Central pocket loop
34;83;0;Central pocket loop
34;119;1;Central pocket loop
34;120;1;Central pocket loop
35;118;1;Central pocket loop
35;119;1;Central pocket loop
36;118;1;Central pocket loop
36;138;0;Central pocket loop
36;170;0;Central pocket loop
37;52;0;Central pocket loop
38;117;1;Central pocket loop
39;111;0;Central pocket loop
39;116;1;Central pocket loop
39;117;1;Central pocket loop
40;74;0;Central pocket loop
40;143;1;Central pocket loop
40;144;1;Central pocket loop
41;101;0;Central pocket loop
41;102;0;Central pocket loop
41;118;0;Central pocket loop
41;144;1;Central pocket loop
41;145;1;Central pocket loop
42;65;0;Central pocket loop
42;84;0;Central pocket loop
42;104;0;Central pocket loop
42;105;0;Central pocket loop
42;145;1;Central pocket loop
42;146;1;Central pocket loop
43;146;1;Central pocket loop
43;147;1;Central pocket loop
43;159;0;Central pocket loop
44;90;0;Central pocket loop
44;132;0;Central pocket loop
44;147;1;Central pocket loop
44;148;1;Central pocket loop
45;62;1;Central pocket loop
45;82;0;Central pocket loop
45;89;0;Central pocket loop
45;136;1;Central pocket loop
45;137;1;Central pocket loop
45;148;1;Central pocket loop
45;149;1;Central pocket loop
45;150;0;Central pocket loop
46;61;1;Central pocket loop
46;62;1;Central pocket loop
46;137;1;Central pocket loop
46;138;1;Central pocket loop
47;61;1;Central pocket loop
47;110;0;Central pocket loop
47;170;0;Central pocket loop
48;60;1;Central pocket loop
48;61;1;Central pocket loop
48;112;1;Central pocket loop
48;113;1;Central pocket loop
48;169;0;Central pocket loop
49;49;0;Central pocket loop
49;60;1;Central pocket loop
49;113;1;Central pocket loop
49;114;1;Central pocket loop
50;115;1;Central pocket loop
51;116;1;Central pocket loop
54;79;0;Central pocket loop
54;96;0;Central pocket loop
54;145;0;Central pocket loop
54;151;0;Central pocket loop
55;47;0;Central pocket loop
55;59;0;Central pocket loop
