Posisi X;Posisi Y;Type Minutiae;Nama Class
19;147;0;Leteral pocket loop
19;174;0;Leteral pocket loop
20;72;0;Leteral pocket loop
20;124;1;Leteral pocket loop
20;125;1;Leteral pocket loop
20;149;0;Leteral pocket loop
20;151;0;Leteral pocket loop
20;165;0;Leteral pocket loop
20;166;1;Leteral pocket loop
20;167;1;Leteral pocket loop
20;175;0;Leteral pocket loop
21;123;1;Leteral pocket loop
21;124;1;Leteral pocket loop
21;167;1;Leteral pocket loop
21;168;1;Leteral pocket loop
22;114;1;Leteral pocket loop
22;143;0;Leteral pocket loop
22;147;1;Leteral pocket loop
22;158;0;Leteral pocket loop
23;60;0;Leteral pocket loop
23;68;1;Leteral pocket loop
23;113;1;Leteral pocket loop
23;145;0;Leteral pocket loop
23;146;1;Leteral pocket loop
23;160;0;Leteral pocket loop
24;67;1;Leteral pocket loop
24;68;1;Leteral pocket loop
24;75;0;Leteral pocket loop
24;149;0;Leteral pocket loop
25;66;1;Leteral pocket loop
25;67;1;Leteral pocket loop
26;65;1;Leteral pocket loop
26;66;1;Leteral pocket loop
26;72;0;Leteral pocket loop
26;165;0;Leteral pocket loop
27;64;1;Leteral pocket loop
27;65;1;Leteral pocket loop
27;86;0;Leteral pocket loop
27;101;0;Leteral pocket loop
27;155;0;Leteral pocket loop
27;156;0;Leteral pocket loop
27;176;0;Leteral pocket loop
28;56;0;Leteral pocket loop
28;63;1;Leteral pocket loop
28;64;1;Leteral pocket loop
28;135;0;Leteral pocket loop
29;63;1;Leteral pocket loop
29;81;0;Leteral pocket loop
30;68;0;Leteral pocket loop
30;79;1;Leteral pocket loop
30;80;1;Leteral pocket loop
30;86;1;Leteral pocket loop
31;78;1;Leteral pocket loop
31;79;1;Leteral pocket loop
31;86;1;Leteral pocket loop
31;87;1;Leteral pocket loop
32;53;0;Leteral pocket loop
32;77;1;Leteral pocket loop
32;78;1;Leteral pocket loop
32;141;1;Leteral pocket loop
32;142;1;Leteral pocket loop
32;166;0;Leteral pocket loop
33;52;1;Leteral pocket loop
33;68;1;Leteral pocket loop
33;84;0;Leteral pocket loop
33;142;1;Leteral pocket loop
33;143;1;Leteral pocket loop
33;144;1;Leteral pocket loop
33;145;1;Leteral pocket loop
33;152;0;Leteral pocket loop
33;168;1;Leteral pocket loop
33;169;1;Leteral pocket loop
34;51;1;Leteral pocket loop
34;62;1;Leteral pocket loop
34;67;1;Leteral pocket loop
34;82;0;Leteral pocket loop
34;145;1;Leteral pocket loop
34;146;1;Leteral pocket loop
34;147;0;Leteral pocket loop
34;169;1;Leteral pocket loop
34;170;1;Leteral pocket loop
35;62;1;Leteral pocket loop
35;63;1;Leteral pocket loop
35;74;0;Leteral pocket loop
35;155;0;Leteral pocket loop
36;62;1;Leteral pocket loop
36;80;0;Leteral pocket loop
36;117;0;Leteral pocket loop
37;104;0;Leteral pocket loop
38;46;1;Leteral pocket loop
38;47;1;Leteral pocket loop
38;176;0;Leteral pocket loop
39;45;1;Leteral pocket loop
39;46;1;Leteral pocket loop
39;101;0;Leteral pocket loop
39;137;0;Leteral pocket loop
39;178;0;Leteral pocket loop
40;44;1;Leteral pocket loop
40;45;1;Leteral pocket loop
40;57;1;Leteral pocket loop
40;58;1;Leteral pocket loop
40;99;1;Leteral pocket loop
40;100;1;Leteral pocket loop
40;130;0;Leteral pocket loop
40;140;1;Leteral pocket loop
40;141;1;Leteral pocket loop
41;43;1;Leteral pocket loop
41;44;1;Leteral pocket loop
41;56;1;Leteral pocket loop
41;57;1;Leteral pocket loop
41;97;1;Leteral pocket loop
41;98;1;Leteral pocket loop
41;99;1;Leteral pocket loop
41;141;1;Leteral pocket loop
41;142;1;Leteral pocket loop
42;42;1;Leteral pocket loop
42;43;1;Leteral pocket loop
42;56;1;Leteral pocket loop
42;95;1;Leteral pocket loop
42;96;1;Leteral pocket loop
42;97;1;Leteral pocket loop
43;41;1;Leteral pocket loop
43;42;1;Leteral pocket loop
43;93;1;Leteral pocket loop
43;94;1;Leteral pocket loop
43;95;1;Leteral pocket loop
43;172;0;Leteral pocket loop
44;41;1;Leteral pocket loop
44;64;0;Leteral pocket loop
44;91;1;Leteral pocket loop
44;92;1;Leteral pocket loop
44;93;1;Leteral pocket loop
44;148;0;Leteral pocket loop
44;174;0;Leteral pocket loop
45;90;1;Leteral pocket loop
45;91;1;Leteral pocket loop
45;108;0;Leteral pocket loop
45;113;1;Leteral pocket loop
45;114;1;Leteral pocket loop
46;38;1;Leteral pocket loop
46;39;1;Leteral pocket loop
46;88;1;Leteral pocket loop
46;89;1;Leteral pocket loop
46;90;1;Leteral pocket loop
46;114;1;Leteral pocket loop
46;115;1;Leteral pocket loop
46;185;0;Leteral pocket loop
47;37;1;Leteral pocket loop
47;38;1;Leteral pocket loop
47;51;1;Leteral pocket loop
47;60;1;Leteral pocket loop
47;61;1;Leteral pocket loop
47;73;0;Leteral pocket loop
47;87;1;Leteral pocket loop
47;88;1;Leteral pocket loop
47;161;0;Leteral pocket loop
48;36;1;Leteral pocket loop
48;37;1;Leteral pocket loop
48;50;1;Leteral pocket loop
48;51;1;Leteral pocket loop
48;59;1;Leteral pocket loop
48;60;1;Leteral pocket loop
48;85;0;Leteral pocket loop
48;86;1;Leteral pocket loop
48;87;1;Leteral pocket loop
48;121;0;Leteral pocket loop
49;35;1;Leteral pocket loop
49;36;1;Leteral pocket loop
49;49;1;Leteral pocket loop
49;50;1;Leteral pocket loop
49;58;0;Leteral pocket loop
50;49;1;Leteral pocket loop
52;41;0;Leteral pocket loop
52;69;1;Leteral pocket loop
52;70;1;Leteral pocket loop
53;68;1;Leteral pocket loop
53;69;1;Leteral pocket loop
53;164;0;Leteral pocket loop
53;172;0;Leteral pocket loop
54;28;1;Leteral pocket loop
54;29;1;Leteral pocket loop
54;67;1;Leteral pocket loop
54;68;1;Leteral pocket loop
54;77;0;Leteral pocket loop
54;105;0;Leteral pocket loop
54;106;0;Leteral pocket loop
55;27;0;Leteral pocket loop
55;29;1;Leteral pocket loop
55;38;1;Leteral pocket loop
55;103;0;Leteral pocket loop
55;112;0;Leteral pocket loop
55;180;0;Leteral pocket loop
56;37;1;Leteral pocket loop
56;38;1;Leteral pocket loop
56;64;0;Leteral pocket loop
56;74;1;Leteral pocket loop
56;75;1;Leteral pocket loop
56;124;0;Leteral pocket loop
56;175;0;Leteral pocket loop
57;37;1;Leteral pocket loop
57;73;1;Leteral pocket loop
57;74;1;Leteral pocket loop
57;182;0;Leteral pocket loop
58;72;1;Leteral pocket loop
58;73;1;Leteral pocket loop
58;95;1;Leteral pocket loop
58;96;1;Leteral pocket loop
59;46;1;Leteral pocket loop
59;71;1;Leteral pocket loop
59;93;1;Leteral pocket loop
59;94;1;Leteral pocket loop
59;95;1;Leteral pocket loop
60;28;1;Leteral pocket loop
60;35;1;Leteral pocket loop
60;45;1;Leteral pocket loop
60;46;1;Leteral pocket loop
60;70;1;Leteral pocket loop
60;71;1;Leteral pocket loop
60;92;1;Leteral pocket loop
60;93;1;Leteral pocket loop
61;27;1;Leteral pocket loop
61;28;1;Leteral pocket loop
61;34;1;Leteral pocket loop
61;35;1;Leteral pocket loop
61;44;1;Leteral pocket loop
61;45;1;Leteral pocket loop
61;69;1;Leteral pocket loop
61;70;1;Leteral pocket loop
61;91;1;Leteral pocket loop
61;92;1;Leteral pocket loop
62;26;1;Leteral pocket loop
62;27;1;Leteral pocket loop
62;34;1;Leteral pocket loop
62;44;1;Leteral pocket loop
62;58;0;Leteral pocket loop
62;69;1;Leteral pocket loop
